BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
ITA,2025-01-19 16:07:40,-36.83581,174.7672459,26.45,26.63,27.94,32.67,36.99,61.42,19.47,1.58,31.13,0.31,22.16,-21.24,-14.04,0.0,-5.5,4.09,14.36,35.61,9.35,-1.81,-7.8,-65.14,162.15,-0.63,-1.3,2.53,7.48,-1.65,4.99,0.57,-1.6,7.0,0.0,25011905.0,21.37,6.55,84.15,169.21,222.13,89.7,62.68997970795114
ITA,2025-01-19 16:07:50,-36.8350293,174.7676666,43.27,42.66,21.74,47.54,37.78,62.47,22.36,-1.2,23.67,1.16,27.66,-21.2,-15.23,0.0,-7.79,0.46,8.99,30.12,17.69,-0.87,-3.14,503.99,531.38,567.87,0.82,2.46,5.65,2.39,4.99,2.34,-1.61,7.0,0.0,25011905.0,11.27,1.8,51.01,243.48,163.37,50.8,61.377993405468914
ITA,2025-01-19 16:08:00,-36.8337289,174.7679221,68.36,65.83,346.46,77.71,36.02,62.89,24.4,-3.63,350.01,-0.52,7.2,-21.14,-14.37,0.0,-6.01,2.98,12.99,34.2,28.03,-2.04,-4.05,1020.63,1161.54,1052.46,1.23,1.93,2.3,1.58,4.99,2.42,-1.61,7.0,0.0,25011905.0,1.27,-1.25,36.6,296.69,50.54,37.6,63.13100012068308
ITA,2025-01-19 16:08:10,-36.8320965,174.7672461,70.87,68.79,338.91,88.1,34.95,63.57,25.26,-0.61,340.88,-0.48,0.73,-21.18,-18.1,0.0,-14.09,-10.49,-6.58,14.71,25.73,-2.79,-2.6,1149.47,1230.79,1223.44,1.14,1.95,1.8,0.66,4.99,0.95,-1.51,7.0,1.0,25011905.0,-8.73,-1.2,27.53,317.17,25.61,28.8,62.84000021317816
ITA,2025-01-19 16:08:20,-36.8306117,174.7664705,68.38,66.81,335.17,82.23,34.91,62.12,25.31,-7.37,337.8,0.54,12.75,-21.17,-15.98,0.0,-9.57,-2.96,4.82,25.96,24.46,-2.18,-0.92,1155.29,1178.34,1119.14,2.35,1.8,1.9,2.54,4.99,0.54,-1.51,7.0,1.0,25011905.0,-18.73,-1.2,19.78,314.08,25.61,20.0,62.69299144017962
ITA,2025-01-19 16:08:30,-36.8290324,174.7652194,82.69,79.97,311.54,97.47,33.67,57.88,23.99,-6.16,311.93,1.18,-11.98,-21.14,-14.76,0.0,-6.91,1.37,10.5,31.7,22.27,-2.31,-0.8,1002.2,993.85,806.38,0.72,1.73,0.67,1.84,4.99,4.2,-1.51,7.0,1.0,25011905.0,-28.63,-1.2,13.02,156.16,25.61,12.7,59.53396914563483
ITA,2025-01-19 16:08:40,-36.828566,174.7626758,82.19,81.11,279.42,146.7,34.02,57.28,20.39,-1.16,278.02,1.37,-70.27,-29.16,-25.21,0.0,-20.19,-14.72,-8.36,20.74,22.52,-1.38,-0.84,1470.88,1435.08,1341.96,0.06,1.74,0.42,0.44,4.99,5.37,-1.51,7.0,2.0,25011905.0,-38.64,-1.2,16.26,135.68,25.61,10.7,56.20499633041219
ITA,2025-01-19 16:08:50,-36.8283702,174.760247,77.61,75.7,272.66,145.61,34.74,61.6,22.24,-1.98,274.03,-0.43,-63.66,-29.17,-27.69,0.0,-25.71,-23.89,-21.51,7.62,26.88,-3.23,-6.33,1095.77,1314.05,1056.25,0.77,1.74,0.88,2.11,3.37,1.84,1.86,7.0,2.0,25011905.0,-48.74,-1.2,9.12,70.48,25.61,1.0,59.86701221755471
ITA,2025-01-19 16:09:00,-36.8289102,174.7584783,56.09,55.33,206.2,-151.9,37.71,54.03,-39.73,-6.79,207.66,-0.83,-50.05,29.35,23.76,0.0,17.23,9.78,2.72,-26.67,-22.63,-2.32,1.32,734.72,706.9,633.99,0.52,1.74,2.36,2.45,3.22,-0.68,1.58,7.0,2.0,25011905.0,-58.74,-1.2,54.74,61.65,25.61,24.9,58.179168070231775
ITA,2025-01-19 16:09:10,-36.8303693,174.7578673,65.93,64.96,198.98,-138.82,36.72,56.4,-32.32,2.56,196.93,-0.54,-48.81,29.26,25.57,0.0,21.01,15.96,10.79,-18.33,-28.02,-1.99,2.2,1086.19,1003.5,991.75,-2.85,1.76,1.75,5.0,1.41,-0.67,1.57,7.0,2.0,25011905.0,-68.64,-1.2,40.11,193.4,25.61,16.3,54.788988825065466
ITA,2025-01-19 16:09:20,-36.8319627,174.7569672,75.56,74.08,215.44,-141.46,41.04,62.72,-29.74,1.48,212.63,0.64,-61.02,27.68,22.56,0.0,16.73,10.76,3.99,-23.85,-25.53,-2.93,2.4,1110.34,1037.48,967.19,-1.97,1.75,0.9,4.99,2.29,-0.66,1.58,7.0,2.0,25011905.0,-78.64,-1.2,23.86,339.38,25.61,7.2,59.31286709938554
ITA,2025-01-19 16:09:30,-36.8334828,174.7556677,67.14,67.55,219.31,-150.81,40.68,66.11,-31.2,-0.11,217.44,0.5,-59.53,27.66,26.51,0.0,25.27,23.87,22.46,-5.2,-18.12,-3.23,-2.66,440.03,640.7,401.69,-1.49,1.73,1.28,1.9,2.55,-0.35,1.62,7.0,2.0,25011905.0,-88.74,-1.2,14.51,267.82,25.61,0.1,65.23202049691623
ITA,2025-01-19 16:09:40,-36.8337121,174.754243,55.49,53.03,296.94,136.07,43.51,69.76,52.62,7.45,294.52,1.35,-39.75,-27.67,-20.57,0.0,-11.95,-2.46,7.97,35.63,26.51,-3.67,-1.67,307.13,745.04,100.91,-3.34,2.03,3.32,4.22,5.0,1.39,0.46,7.0,2.0,25011905.0,-98.74,-1.2,13.54,147.05,25.61,0.1,67.5699443096513
ITA,2025-01-19 16:09:50,-36.8325478,174.7537689,44.42,45.08,8.89,64.37,40.16,73.12,30.31,-0.98,11.6,0.01,24.73,-27.68,-25.09,0.0,-22.18,-19.09,-15.43,12.35,30.34,-1.13,-3.45,147.77,512.2,283.24,-0.02,2.22,4.1,3.03,5.01,-2.59,-1.56,7.0,3.0,25011905.0,-108.64,-1.2,30.45,133.33,25.61,-20.6,71.95101178105146
ITA,2025-01-19 16:10:00,-36.8315082,174.7539096,41.63,41.71,5.16,63.47,37.78,69.47,30.07,-0.61,9.46,-1.5,19.95,-27.61,-22.9,0.0,-16.98,-10.54,-3.44,24.21,30.65,-3.09,-8.78,38.26,724.9,8.24,0.36,2.2,4.96,2.47,5.01,-0.92,-1.56,7.0,3.0,25011905.0,-118.74,-1.2,21.96,176.24,25.61,22.6,70.80494386350911
ITA,2025-01-19 16:10:10,-36.8304123,174.7540988,45.88,45.94,9.36,62.57,35.63,69.34,27.93,1.75,10.08,1.39,22.03,-27.59,-21.42,0.0,-13.48,-5.0,4.43,32.02,29.54,-1.56,-7.52,370.37,739.38,560.22,-2.06,2.2,4.24,2.88,5.01,-0.91,-1.56,7.0,3.0,25011905.0,-128.74,-1.2,10.2,116.2,25.61,10.6,69.14700040394524
ITA,2025-01-19 16:10:20,-36.829566,174.7545039,15.3,17.69,77.04,-3.18,37.36,70.48,-2.03,9.72,74.35,1.97,15.27,26.98,20.33,0.0,12.72,4.72,-3.43,-30.31,-14.49,0.98,2.89,58.11,-30.2,274.5,-16.84,2.24,7.57,-0.89,5.84,-0.97,3.97,7.0,3.0,25011905.0,-138.64,-1.2,180.5,32.5,25.61,157.9,69.92099914957284
ITA,2025-01-19 16:10:30,-36.8297474,174.7552063,31.06,32.2,112.19,-47.01,37.61,68.95,-27.72,2.26,113.98,-3.42,19.69,27.65,20.63,0.0,12.08,2.51,-7.62,-35.28,-24.51,0.63,3.98,392.56,188.77,428.95,-0.56,2.45,7.54,5.0,6.65,-0.96,4.07,7.0,3.0,25011905.0,-148.64,-1.2,152.48,61.89,25.61,51.7,70.14500863382389
ITA,2025-01-19 16:10:40,-36.8301933,174.7563989,49.2,51.02,107.64,-47.61,39.12,66.28,-22.59,-1.4,110.24,-2.99,34.34,18.33,11.54,0.0,3.1,-6.6,-16.71,-35.05,-14.89,-0.33,0.7,999.4,965.26,1096.37,1.32,2.84,5.05,5.0,1.6,-0.97,3.56,7.0,3.0,25011905.0,-158.74,-1.2,94.97,141.73,25.61,45.2,67.74301174781259
ITA,2025-01-19 16:10:50,-36.8306553,174.7580418,57.38,59.67,107.05,-45.1,41.56,64.04,-19.54,-0.34,108.44,-1.74,41.31,18.42,13.0,0.0,6.3,-1.0,-8.7,-27.21,-13.94,-2.84,0.26,925.32,880.63,809.29,-1.0,2.99,4.78,5.0,2.72,-0.97,0.93,7.0,3.0,25011905.0,-168.74,-1.2,74.51,235.63,25.61,37.0,64.7419961077955
ITA,2025-01-19 16:11:00,-36.8312189,174.759806,62.19,63.87,108.93,-49.05,43.71,63.49,-21.06,1.63,109.93,-1.94,39.6,18.4,12.16,0.0,4.44,-4.57,-13.54,-31.92,-15.79,-2.72,-0.89,1050.45,1322.06,978.89,-0.32,3.13,4.79,5.0,1.64,-0.97,0.92,7.0,3.0,25011905.0,-178.74,-1.2,56.74,343.14,25.61,28.0,63.79200011592648
ITA,2025-01-19 16:11:10,-36.8317014,174.7617322,63.34,64.79,103.43,-45.24,41.3,60.64,-18.96,1.47,104.58,-1.96,46.28,18.4,11.75,0.0,3.41,-6.07,-15.47,-33.85,-13.15,-2.46,0.64,932.49,945.97,794.21,0.01,3.12,4.79,5.0,2.7,-0.97,0.97,7.0,3.0,25011905.0,-188.74,-1.2,49.2,448.28,25.61,18.6,61.971000932775596
ITA,2025-01-19 16:11:20,-36.832145,174.763693,64.4,66.93,103.99,-42.3,37.18,59.61,-16.32,-0.71,105.37,-1.42,49.29,18.44,13.53,0.0,7.59,1.01,-5.75,-24.19,-12.79,-2.39,-2.64,799.2,924.44,761.32,-0.38,3.15,4.67,5.0,2.6,-0.97,0.97,7.0,3.0,25011905.0,-198.74,-1.2,38.59,443.98,25.61,9.1,59.922999301415366
ITA,2025-01-19 16:11:30,-36.8326978,174.7656888,65.74,68.11,107.94,-50.27,39.27,61.0,-18.79,1.2,108.7,-1.52,35.47,18.38,11.5,0.0,3.03,-6.56,-16.49,-34.86,-12.42,-3.9,-1.77,1088.91,1115.92,858.27,-1.34,2.9,3.93,1.13,2.48,4.85,-3.66,7.0,3.0,25011905.0,-208.64,-1.2,27.11,325.5,25.61,0.0,60.95500733320946
ITA,2025-01-19 16:11:40,-36.8322541,174.7667868,42.95,42.54,7.5,47.04,34.01,57.53,22.54,-3.62,8.61,2.25,30.64,-18.65,-14.61,0.0,-9.54,-3.62,3.37,21.89,17.78,-1.01,1.59,825.81,668.24,851.53,-0.78,2.86,6.02,2.33,4.97,4.03,-3.7,7.0,3.0,25011905.0,-218.64,-1.2,40.79,316.65,25.61,24.1,59.483033489691486
ITA,2025-01-19 16:11:50,-36.8312262,174.7668937,40.38,40.47,3.53,38.71,28.56,47.5,17.77,1.8,1.54,4.81,26.47,-18.6,-11.83,0.0,-3.26,6.26,16.28,34.82,20.53,1.4,-9.11,697.92,1175.06,1049.87,-3.35,3.05,6.79,3.11,5.0,2.21,-0.22,7.0,3.0,25011905.0,-228.74,-1.2,33.08,332.6,25.61,15.2,52.34787745939495
ITA,2025-01-19 16:12:00,-36.8301103,174.7671402,47.38,46.99,16.34,38.33,33.2,49.9,19.1,0.99,12.28,6.08,38.03,-18.64,-12.53,0.0,-5.01,3.44,12.26,30.89,9.38,-0.89,0.34,1264.37,1235.47,1256.63,-2.3,3.09,5.78,-0.37,4.99,2.21,-0.22,7.0,3.0,25011905.0,-238.74,-1.2,18.49,233.79,25.61,0.2,48.379995021802294
ITA,2025-01-19 16:12:10,-36.8289704,174.7673479,59.06,55.02,333.77,65.14,36.89,50.0,24.53,-15.88,337.32,1.22,25.89,-18.63,-11.6,0.0,-2.97,6.53,16.79,35.42,27.0,-2.89,-2.74,1078.28,1190.76,977.37,6.4,1.63,2.75,5.75,4.99,4.8,-0.22,7.0,3.0,25011905.0,-248.74,-1.2,8.99,113.05,25.61,0.1,51.05400338925801
ITA,2025-01-19 16:12:20,-36.8285797,174.7650247,83.97,83.42,269.7,139.61,38.69,46.96,25.17,-2.09,269.38,0.48,-68.8,-23.76,-22.16,0.0,-19.28,-16.55,-13.95,9.63,23.6,-1.99,-2.26,881.16,877.82,760.06,0.39,1.54,0.03,1.29,4.99,4.78,-0.22,7.0,4.0,25011905.0,-258.74,-1.2,32.39,98.02,25.61,26.5,47.86897803368305
ITA,2025-01-19 16:12:30,-36.8286547,174.7624948,84.4,82.83,269.82,150.04,40.87,51.2,24.21,-0.57,267.91,1.37,-74.08,-26.34,-20.91,0.0,-13.7,-5.48,3.32,29.56,16.6,-1.64,0.62,1500.69,1433.16,1366.03,-0.07,1.66,0.25,1.03,4.99,2.18,-0.23,7.0,4.0,25011905.0,-268.74,-1.2,25.44,143.43,25.61,17.6,48.7659520786754
ITA,2025-01-19 16:12:40,-36.8286106,174.7599475,81.35,80.9,271.86,156.59,38.65,58.56,19.98,0.63,270.09,1.29,-75.21,-26.35,-20.19,0.0,-12.43,-3.69,5.7,32.05,12.44,-1.86,-2.5,838.22,935.06,799.52,-0.21,1.65,0.29,1.19,-0.82,2.24,-0.2,7.0,4.0,25011905.0,-278.64,-1.2,13.16,88.47,25.61,7.4,55.07392821426755
ITA,2025-01-19 16:12:50,-36.8292006,174.7581256,58.89,57.7,212.32,-156.77,37.47,58.8,-32.92,-6.46,213.19,-0.58,-55.19,26.66,20.66,0.0,13.44,5.34,-2.78,-29.61,-18.96,-2.83,0.39,940.34,870.34,862.78,1.01,1.69,2.07,3.56,2.39,2.2,1.57,7.0,4.0,25011905.0,-288.64,-1.2,48.42,83.02,25.61,20.4,59.797005049733535
ITA,2025-01-19 16:13:00,-36.830634,174.7571497,56.84,55.77,200.57,-150.56,38.17,57.52,-39.37,-5.46,200.71,-0.79,-48.89,26.66,19.91,0.0,11.37,1.4,-8.78,-35.42,-19.77,0.17,3.7,821.21,748.34,908.53,0.54,1.78,1.4,4.99,3.58,-1.43,-2.79,7.0,4.0,25011905.0,-298.64,-1.2,42.56,205.18,25.61,13.3,58.304002244078184
ITA,2025-01-19 16:13:10,-36.8323755,174.7562009,87.32,88.05,207.35,-147.6,40.13,58.26,-22.46,-1.51,207.01,-0.38,-74.38,23.33,21.36,0.0,19.4,17.49,15.94,-7.5,-22.77,-3.33,0.62,408.48,555.32,330.95,-0.63,1.63,-0.08,4.99,2.33,-1.41,-2.76,7.0,4.0,25011905.0,-308.74,-1.2,17.17,359.6,25.61,4.6,57.008995153512075
ITA,2025-01-19 16:13:20,-36.8341644,174.7549565,79.49,78.21,200.77,-148.67,41.08,58.91,-26.21,-4.59,200.52,-0.3,-66.63,20.62,14.64,0.0,7.77,0.0,-7.95,-28.62,-20.17,-3.12,2.18,1112.32,1150.93,982.1,0.02,2.08,1.45,4.99,2.3,-1.39,-2.72,7.0,4.0,25011905.0,-318.74,-1.2,9.0,170.58,25.61,0.0,59.14200241121267
ITA,2025-01-19 16:13:30,-36.8357165,174.7558011,66.55,68.45,125.47,-75.92,40.18,54.56,-27.37,-2.89,126.01,-0.63,17.88,20.65,13.54,0.0,5.07,-4.58,-14.66,-35.31,-20.38,-1.08,3.53,953.02,894.53,970.02,0.14,2.5,3.09,1.62,2.53,2.37,-3.4,7.0,5.0,25011905.0,-328.74,-1.2,6.88,91.77,25.61,-19.6,56.09695597056427
ITA,2025-01-19 16:13:40,-36.8356202,174.7570529,34.18,34.34,10.01,41.17,40.35,51.24,23.28,-6.63,12.36,1.61,25.49,-20.64,-13.77,0.0,-5.03,4.39,14.63,35.27,18.8,0.05,-4.46,1094.5,1237.43,1245.7,4.46,2.63,6.98,5.5,0.38,4.05,-5.03,7.0,5.0,25011905.0,-338.74,-1.2,91.03,69.55,25.61,45.7,52.54998992152842
ITA,2025-01-19 16:13:50,-36.8345428,174.7570939,55.17,53.5,0.7,50.41,42.38,50.24,24.35,1.27,358.46,4.08,32.7,-17.26,-10.0,0.0,-1.51,7.8,18.07,35.35,17.37,-0.93,-2.99,891.7,1002.27,928.83,-2.55,3.41,6.16,0.18,4.99,4.3,-0.42,7.0,5.0,25011905.0,-348.74,-1.2,44.59,185.81,25.61,37.8,50.594999877680145
ITA,2025-01-19 16:14:00,-36.8330864,174.7574493,65.12,64.28,13.19,48.09,43.89,55.24,20.63,1.01,13.53,1.5,42.93,-17.05,-10.89,0.0,-3.55,4.89,13.12,30.12,12.86,-2.32,-0.56,1036.16,1093.76,913.8,-1.61,3.15,4.64,1.82,4.99,-0.08,-0.42,7.0,5.0,25011905.0,-358.74,-1.2,32.68,340.44,25.61,27.4,52.70899374165495
ITA,2025-01-19 16:14:10,-36.8316192,174.7581337,62.13,63.14,17.52,41.16,40.23,59.31,16.76,0.39,18.09,1.31,46.36,-17.06,-11.27,0.0,-4.21,3.61,12.53,29.65,14.93,-1.74,-0.53,921.7,1079.33,901.09,-1.38,3.26,5.06,2.64,4.99,-0.08,-0.43,7.0,5.0,25011905.0,-368.04,-1.2,26.61,364.43,25.61,18.2,58.05506294230248
ITA,2025-01-19 16:14:20,-36.830082,174.7588221,63.93,65.07,26.48,35.85,38.02,60.74,14.69,4.61,23.95,3.3,54.4,-17.13,-13.51,0.0,-9.19,-4.48,0.78,17.92,10.45,-3.14,-0.68,1008.74,1011.99,847.43,-0.91,3.23,4.79,2.22,4.99,-4.94,-0.43,7.0,5.0,25011905.0,-378.74,-1.2,16.12,212.1,25.61,7.1,59.82399640601689
ITA,2025-01-19 16:14:30,-36.8287725,174.7596509,55.53,56.52,26.09,31.02,38.68,59.9,13.98,0.06,25.17,2.58,47.54,-17.07,-11.81,0.0,-5.37,1.63,9.51,26.59,11.69,-2.18,0.36,1141.83,1128.64,1046.46,-0.41,3.28,5.42,2.8,4.99,-3.33,0.87,7.0,5.0,25011905.0,-388.74,-1.2,8.55,96.05,25.61,0.1,60.79700346787828
ITA,2025-01-19 16:14:40,-36.828234,174.7606432,38.49,38.93,109.93,-47.71,39.99,58.74,-24.8,5.45,108.52,-0.37,27.02,17.04,10.08,0.0,1.54,-8.13,-18.31,-35.34,-18.21,-1.44,-0.38,769.83,812.01,773.03,-3.95,3.29,6.93,3.58,5.32,-3.35,4.01,7.0,5.0,25011905.0,-398.74,-1.2,86.54,55.74,25.61,59.5,58.67999620048234
ITA,2025-01-19 16:14:50,-36.8288048,174.7620633,56.41,57.92,110.07,-51.55,36.67,58.69,-22.42,1.32,112.84,-3.14,38.12,17.08,11.48,0.0,4.72,-2.72,-10.79,-27.94,-13.63,-1.06,-3.09,1132.86,1257.24,1188.38,0.65,3.26,5.35,4.99,2.03,-3.34,1.5,7.0,5.0,25011905.0,-408.74,-1.2,53.03,153.16,25.61,31.6,58.99200002329233
ITA,2025-01-19 16:15:00,-36.8292818,174.7637348,54.53,56.16,112.02,-43.74,38.38,62.11,-19.13,0.29,113.72,-2.08,38.17,17.09,10.63,0.0,2.95,-5.96,-15.12,-32.21,-11.08,-2.21,-0.83,1034.65,1087.41,982.89,-0.59,3.45,5.88,4.99,3.18,-3.34,-1.7,7.0,5.0,25011905.0,-418.64,-1.2,44.27,196.45,25.61,16.9,60.14596830247791
ITA,2025-01-19 16:15:10,-36.8298624,174.7654463,57.58,59.89,100.7,-48.65,35.27,61.66,-18.47,-1.28,101.55,-0.73,39.32,17.2,15.61,0.0,13.78,11.88,10.45,-6.81,-11.25,-3.39,-3.9,852.89,1064.31,747.55,-1.52,3.39,5.52,4.99,3.91,-3.34,-1.65,7.0,5.0,25011905.0,-428.64,-1.2,28.32,236.45,25.61,7.7,63.298017153999524
ITA,2025-01-19 16:15:20,-36.830169,174.767154,51.7,53.99,94.83,-47.46,37.44,58.69,-20.57,-1.5,97.04,-1.48,32.4,16.92,10.76,0.0,3.11,-5.53,-14.52,-31.43,-12.08,-2.3,-1.92,1104.1,1258.25,1159.55,-0.15,3.41,5.94,-0.82,2.2,5.1,-1.82,7.0,5.0,25011905.0,-438.74,-1.2,20.5,237.15,25.61,0.1,60.10001257333514
ITA,2025-01-19 16:15:30,-36.8294931,174.7676967,47.36,45.75,348.58,62.31,33.82,52.78,27.11,-1.5,347.26,3.17,22.04,-17.15,-10.58,0.0,-2.52,6.2,15.73,32.88,16.4,-1.15,-1.27,753.23,759.3,793.86,0.13,2.78,5.47,2.32,5.0,3.98,-0.33,7.0,5.0,25011905.0,-448.74,-1.2,14.17,149.05,25.61,0.0,54.934932924002354
ITA,2025-01-19 16:15:40,-36.8288508,174.7660044,87.18,86.43,258.99,145.73,38.28,50.79,21.17,-1.58,258.98,-0.04,-76.7,-17.16,-17.05,0.0,-16.83,-16.99,-16.77,0.39,18.94,-1.56,-0.48,1453.52,1450.46,1338.46,1.18,1.86,0.33,1.2,4.99,3.94,-0.33,7.0,6.0,25011905.0,-458.64,-1.2,54.47,108.66,25.61,18.8,51.78800149373963
ITA,2025-01-19 16:15:50,-36.8292089,174.7635032,81.41,79.8,266.9,157.1,40.11,53.34,19.75,-1.37,266.44,0.54,-75.92,-24.56,-20.09,0.0,-13.54,-6.4,1.59,26.1,21.8,-1.81,-3.38,1081.09,1201.11,1074.72,0.33,1.84,0.69,1.32,4.99,2.21,-0.33,7.0,6.0,25011905.0,-468.64,-1.2,44.8,188.41,25.61,11.0,50.720920316132236
