BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
GER,2025-01-19 16:09:10,-36.8307038,174.7585979,72.37,71.31,209.67,-144.63,38.47,62.04,-30.03,0.13,209.28,-1.41,-60.92,22.78,21.28,0.0,19.22,16.97,14.74,-7.97,-17.95,-2.23,0.88,877.39,987.07,851.6,-1.38,1.45,0.66,5.0,1.57,0.97,2.37,7.0,2.0,25011905.0,-68.59,-1.5,36.12,254.55,23.87,14.1,59.3359521776514
GER,2025-01-19 16:09:20,-36.8321715,174.7573366,71.12,70.16,216.54,-149.33,44.24,65.51,-35.08,-0.7,215.37,-0.54,-62.13,24.68,25.07,0.0,25.13,25.12,25.17,0.49,-17.96,-2.0,2.64,992.97,947.46,911.22,-0.76,1.44,0.67,4.99,1.08,0.97,2.36,7.0,2.0,25011905.0,-78.89,-1.5,25.02,377.15,23.87,5.8,64.10201756835107
GER,2025-01-19 16:09:30,-36.8335783,174.7560565,69.58,68.81,218.94,-153.81,42.05,65.84,-30.82,-3.29,218.63,-0.45,-63.52,24.65,22.59,0.0,19.92,16.93,13.9,-10.74,-18.62,-2.5,1.46,880.92,849.12,807.82,-0.17,1.45,0.74,0.59,2.22,1.07,2.39,7.0,2.0,25011905.0,-88.79,-1.5,15.12,286.9,23.87,0.0,65.78600007182531
GER,2025-01-19 16:09:40,-36.8339776,174.7544297,62.49,60.51,279.99,142.47,44.9,65.87,44.03,2.77,280.34,-0.86,-49.88,-17.68,-11.62,0.0,-5.56,1.29,8.02,25.82,17.3,-3.23,1.45,727.89,691.5,638.81,-0.44,2.16,2.82,3.67,5.01,2.0,2.37,7.0,2.0,25011905.0,-98.89,-1.5,10.56,141.56,23.87,1.7,65.55100042232974
GER,2025-01-19 16:09:50,-36.8329999,174.7537264,41.69,42.91,15.46,63.36,43.25,66.64,31.35,-5.81,21.77,-2.13,23.57,-17.13,-10.89,0.0,-4.18,2.82,9.88,27.06,17.26,8.34,-13.0,1896.4,1860.36,959.57,17.36,2.53,4.54,-2.27,5.0,-4.88,2.36,7.0,2.0,25011905.0,-108.89,-1.5,40.89,117.72,23.87,-21.0,64.67997708215113
GER,2025-01-19 16:10:00,-36.8320618,174.7539097,42.42,41.61,10.04,63.48,42.46,68.94,33.83,3.95,7.83,3.79,18.01,-17.07,-8.45,0.0,0.76,10.87,20.92,37.99,20.02,1.03,-10.68,1356.38,1637.11,1124.61,-2.94,2.55,5.63,1.01,5.0,-4.75,2.36,7.0,3.0,25011905.0,-118.79,-1.5,27.09,160.57,23.87,28.2,68.3550009648987
GER,2025-01-19 16:10:10,-36.830846,174.754456,59.55,60.06,25.67,51.7,40.04,71.08,21.06,3.52,25.17,1.64,34.55,-17.1,-8.66,0.0,0.39,10.06,19.77,36.9,16.87,-2.75,-4.12,924.24,1115.2,1046.57,-1.41,2.56,3.74,1.63,5.0,-4.59,2.36,7.0,3.0,25011905.0,-128.89,-1.5,14.04,169.33,23.87,13.8,70.6210123206155
GER,2025-01-19 16:10:20,-36.8295365,174.7552055,53.52,54.94,30.1,42.75,39.71,71.64,19.1,4.51,29.03,1.81,40.94,-17.16,-10.1,0.0,-2.66,5.23,13.66,30.81,14.0,-1.49,-3.3,742.51,895.02,805.29,-1.44,2.53,3.93,3.45,-1.02,-4.63,2.31,7.0,3.0,25011905.0,-138.89,-1.5,5.01,51.32,23.87,5.0,71.86699994849319
GER,2025-01-19 16:10:30,-36.8296563,174.7563451,45.27,46.72,110.26,-57.82,40.37,68.42,-29.11,-4.17,114.45,-3.93,24.26,17.15,8.47,0.0,-0.78,-10.77,-20.66,-37.82,-18.5,-0.19,7.46,974.32,601.0,909.08,3.04,2.54,5.03,5.0,1.43,-4.67,0.26,7.0,3.0,25011905.0,-148.89,-1.5,101.63,84.92,23.87,47.5,71.1391045851644
GER,2025-01-19 16:10:40,-36.8300346,174.7578259,53.06,55.07,106.62,-48.93,42.31,60.38,-21.84,1.34,106.27,-0.92,36.52,16.97,10.34,0.0,3.02,-4.84,-12.9,-29.89,-16.37,-2.37,-0.74,740.45,704.93,659.77,-1.47,2.55,4.2,5.0,3.88,3.07,-2.69,7.0,3.0,25011905.0,-158.79,-1.5,81.58,165.92,23.87,40.1,63.089724792116655
GER,2025-01-19 16:10:50,-36.8305097,174.7595399,57.08,58.98,105.61,-50.07,43.9,58.67,-23.03,0.02,108.31,-2.83,36.82,16.93,8.51,0.0,-0.82,-10.8,-21.04,-37.97,-13.3,-1.72,0.57,861.48,861.15,886.38,0.58,2.53,3.95,5.0,2.03,3.06,-2.5,7.0,3.0,25011905.0,-168.89,-1.5,67.09,264.58,23.87,31.2,59.74300612861371
GER,2025-01-19 16:11:00,-36.8309193,174.7613806,60.34,62.13,103.12,-47.77,43.87,56.65,-20.85,-0.95,104.55,-1.35,40.52,17.0,10.83,0.0,4.09,-3.08,-10.15,-27.25,-14.02,-3.52,-0.71,927.15,941.49,777.98,-0.52,2.55,3.79,4.99,3.38,3.06,-2.51,7.0,3.0,25011905.0,-178.89,-1.5,52.31,359.72,23.87,22.3,57.466998614398605
GER,2025-01-19 16:11:10,-36.8312753,174.7632852,60.5,62.51,101.75,-46.96,43.1,55.37,-20.02,-0.32,102.57,-0.79,40.01,16.98,10.68,0.0,3.61,-4.0,-11.55,-28.51,-14.39,-2.46,0.41,863.78,792.93,760.49,-0.43,2.55,3.72,4.99,3.09,3.06,-2.51,7.0,3.0,25011905.0,-188.89,-1.5,40.89,423.57,23.87,13.6,55.79599810711317
GER,2025-01-19 16:11:20,-36.8317069,174.7651482,59.68,62.12,110.89,-50.78,39.49,56.74,-20.16,-0.02,111.03,-0.56,34.19,16.98,10.99,0.0,4.42,-2.8,-10.01,-27.0,-16.56,-2.69,0.45,1101.18,1095.54,1017.79,-1.03,2.54,3.74,3.82,3.63,6.23,-2.52,7.0,3.0,25011905.0,-198.89,-1.5,34.19,440.22,23.87,4.5,55.71699420365112
GER,2025-01-19 16:11:30,-36.8313665,174.7662677,41.89,42.23,18.94,35.26,39.72,56.59,18.44,1.87,18.56,3.06,33.49,-17.26,-10.7,0.0,-3.48,4.18,12.52,29.73,9.44,-1.26,0.11,688.18,749.55,783.83,-1.49,2.55,5.56,1.74,5.0,6.34,-2.53,7.0,3.0,25011905.0,-208.79,-1.5,33.81,390.41,23.87,8.8,57.24200096489789
GER,2025-01-19 16:11:40,-36.830435,174.7666957,41.18,41.23,21.88,34.0,37.47,57.9,18.45,1.55,19.95,4.3,36.82,-17.24,-11.93,0.0,-6.34,-0.4,5.71,22.94,13.0,-0.27,-3.08,763.06,869.01,926.41,-1.42,3.59,6.26,2.37,4.99,6.38,2.71,7.0,3.0,25011905.0,-218.89,-1.5,24.77,283.68,23.87,2.5,57.26100928956955
GER,2025-01-19 16:11:50,-36.8295696,174.767154,29.86,30.65,35.02,17.71,34.27,54.73,10.95,-1.41,34.94,3.46,29.14,-17.24,-14.59,0.0,-11.58,-8.97,-5.6,11.57,14.14,-1.07,-11.63,288.44,854.82,703.23,1.69,4.16,5.14,0.46,4.99,2.19,2.71,7.0,3.0,25011905.0,-228.89,-1.5,20.79,176.64,23.87,0.1,55.86796769182269
GER,2025-01-19 16:12:00,-36.8289012,174.7672795,40.61,39.16,323.29,84.87,39.11,51.76,41.81,-9.57,325.75,0.58,1.49,-18.9,-10.47,0.0,-1.12,9.14,20.17,39.07,25.92,-4.07,-4.9,-46.1,162.22,-206.33,6.95,0.52,1.86,7.75,4.99,2.14,2.72,7.0,4.0,25011905.0,-238.89,-1.5,13.47,104.52,23.87,0.1,53.1229958449952
GER,2025-01-19 16:12:10,-36.8285396,174.7656289,70.84,69.04,276.32,138.22,39.9,50.13,34.02,0.79,274.72,1.09,-57.35,-24.21,-20.63,0.0,-15.67,-10.37,-4.73,19.42,21.61,-1.39,-0.9,902.43,889.8,912.57,0.73,1.05,-0.04,0.86,4.99,2.17,2.71,7.0,4.0,25011905.0,-248.79,-1.5,31.68,87.7,23.87,26.6,50.71999920475164
GER,2025-01-19 16:12:20,-36.8284209,174.7631856,85.63,84.43,272.1,146.98,42.22,53.97,24.86,-1.01,272.08,0.21,-75.22,-24.09,-17.98,0.0,-11.28,-3.88,3.95,28.03,21.12,-1.7,-1.97,1223.73,1269.34,1275.61,0.65,1.47,-0.26,1.05,4.99,2.16,2.71,7.0,4.0,25011905.0,-258.89,-1.5,19.64,109.92,23.87,16.8,52.20000085817358
GER,2025-01-19 16:12:30,-36.8283007,174.7606189,84.87,83.84,272.19,149.24,38.33,58.54,20.94,-1.07,272.28,0.11,-74.17,-24.08,-16.95,0.0,-9.14,-0.77,8.27,32.36,21.43,-2.72,-2.83,1201.02,1297.8,1176.75,0.44,1.47,-0.26,1.35,0.56,2.17,2.71,7.0,4.0,25011905.0,-268.89,-1.5,9.15,71.82,23.87,6.3,56.26997236725255
GER,2025-01-19 16:12:40,-36.8289878,174.7588937,65.6,64.42,204.52,-140.04,40.45,57.92,-39.79,-0.81,205.89,-2.52,-48.53,24.36,15.63,0.0,6.3,-3.89,-14.44,-38.81,-20.59,-2.14,5.3,1002.3,764.45,794.72,-0.86,1.46,1.3,4.25,2.39,2.15,1.04,7.0,4.0,25011905.0,-278.79,-1.5,49.44,81.98,23.87,22.1,58.64300637651278
GER,2025-01-19 16:12:50,-36.8305524,174.7577285,78.73,77.52,211.5,-148.95,42.7,62.07,-29.69,1.44,211.47,-1.46,-69.5,23.14,17.74,0.0,12.07,5.76,-0.8,-23.94,-20.01,-2.68,4.14,733.54,564.6,583.29,-0.67,1.36,-0.14,5.0,1.63,2.15,2.69,7.0,4.0,25011905.0,-288.89,-1.5,29.94,216.58,23.87,13.9,60.831062414584885
GER,2025-01-19 16:13:00,-36.8322371,174.7563865,82.98,82.06,213.39,-152.18,39.88,61.93,-22.84,0.27,212.53,-0.88,-73.42,22.11,17.34,0.0,12.38,6.91,1.27,-20.87,-22.55,-0.9,1.9,1126.59,1168.58,1228.04,-0.13,0.96,-1.11,5.0,-0.04,2.15,2.73,7.0,4.0,25011905.0,-298.89,-1.5,18.5,355.29,23.87,5.4,62.18499995345431
GER,2025-01-19 16:13:10,-36.8340565,174.755245,63.05,64.62,208.32,-146.95,43.01,60.32,-42.68,-4.58,209.19,-1.14,-51.73,20.24,15.29,0.0,10.1,4.24,-1.8,-22.03,-21.0,-2.79,4.03,56.74,-164.71,-253.35,2.98,0.95,-0.85,4.99,3.43,2.18,-5.44,7.0,4.0,25011905.0,-308.79,-1.5,11.5,203.4,23.87,0.1,60.8669956716857
GER,2025-01-19 16:13:20,-36.8355936,174.7550822,66.35,66.97,145.17,-110.12,41.84,54.12,-46.83,-6.34,158.01,-12.53,-20.24,15.52,15.39,0.0,15.42,15.42,15.35,-0.16,-26.65,-2.31,-5.64,977.13,1232.34,1043.71,10.59,1.23,0.5,5.0,-0.41,2.16,-5.42,7.0,5.0,25011905.0,-318.89,-1.5,6.24,68.82,23.87,-34.7,57.95021724326953
GER,2025-01-19 16:13:30,-36.8359161,174.7562841,23.67,25.4,39.75,20.7,39.21,49.2,11.22,-5.22,47.95,-4.08,21.98,-13.52,-12.89,0.0,-10.41,-7.59,-4.93,8.5,29.9,-0.07,-8.4,260.72,714.44,576.06,5.83,1.24,-5.83,-2.15,-1.73,2.3,-5.44,7.0,5.0,25011905.0,-328.89,-1.5,190.1,52.87,23.87,49.1,50.30592455935693
GER,2025-01-19 16:13:40,-36.8353531,174.7563848,32.64,32.26,0.37,62.58,37.39,54.41,34.74,1.41,0.47,2.39,15.41,-15.72,-10.55,0.0,-5.03,0.81,6.78,22.58,23.56,-0.21,-5.06,173.99,370.26,390.02,-1.51,2.97,7.51,5.82,5.01,2.4,-5.44,7.0,5.0,25011905.0,-338.79,-1.5,82.05,110.39,23.87,44.7,52.70306959050925
GER,2025-01-19 16:13:50,-36.8344005,174.7565765,44.28,44.46,14.64,43.62,43.32,58.81,22.09,0.23,15.77,1.49,34.15,-15.79,-11.63,0.0,-7.29,-2.74,1.75,17.62,17.14,-2.21,2.26,896.75,727.04,830.89,0.21,2.93,5.96,4.8,5.0,2.45,3.03,7.0,5.0,25011905.0,-348.89,-1.5,59.01,209.74,23.87,38.0,57.36805164839047
GER,2025-01-19 16:14:00,-36.8331469,174.7569653,58.48,58.55,11.98,44.21,41.26,56.71,18.64,1.17,12.99,0.97,40.66,-15.73,-8.57,0.0,-1.09,7.45,16.01,31.65,11.07,-3.26,1.72,679.68,681.41,464.33,-0.61,2.71,4.17,3.2,5.0,-2.37,3.02,7.0,5.0,25011905.0,-358.89,-1.5,34.81,342.02,23.87,29.1,57.61999487849764
GER,2025-01-19 16:14:10,-36.8317487,174.7575535,58.3,59.04,22.83,42.8,40.66,60.01,17.55,0.68,24.61,0.21,43.6,-15.73,-8.75,0.0,-1.28,6.86,15.12,30.92,11.72,-2.43,1.24,1024.64,822.4,979.62,0.65,2.73,4.12,2.89,5.0,-3.62,3.02,7.0,5.0,25011905.0,-368.89,-1.5,29.27,350.65,23.87,19.1,58.262991382866744
GER,2025-01-19 16:14:20,-36.8303818,174.7582928,58.38,59.18,23.81,38.52,39.64,62.45,16.35,-0.89,24.45,1.55,49.06,-15.78,-11.04,0.0,-6.13,-1.03,4.54,20.36,11.67,-2.74,2.07,993.37,878.18,872.31,0.88,2.73,4.24,2.62,5.0,-3.6,3.02,7.0,5.0,25011905.0,-378.79,-1.5,18.89,227.18,23.87,10.3,61.38299616571044
GER,2025-01-19 16:14:30,-36.8291293,174.759013,44.13,46.63,45.67,23.03,39.59,61.43,13.63,25.98,36.03,5.03,39.86,4.62,4.86,0.0,2.09,-0.12,-2.43,-6.64,2.98,-0.06,-1.02,1160.31,1131.66,1295.8,-14.1,2.72,-4.89,-0.57,-0.02,-3.59,5.56,7.0,5.0,25011905.0,-388.89,-1.5,15.94,112.26,23.87,2.7,61.98300059608477
GER,2025-01-19 16:14:40,-36.8294199,174.7602497,48.65,50.15,104.7,-54.56,42.09,57.36,-27.24,-1.35,108.61,-4.14,28.96,15.64,7.0,0.0,-2.29,-12.22,-22.42,-38.06,-19.14,-0.71,7.26,1042.07,668.01,945.77,2.09,2.72,5.03,5.0,2.31,-3.63,4.22,7.0,5.0,25011905.0,-398.89,-1.5,71.97,171.1,23.87,33.2,59.9640907148381
GER,2025-01-19 16:14:50,-36.8298028,174.7619182,54.56,56.57,100.44,-52.16,39.68,52.77,-22.59,1.04,101.46,-1.57,35.75,15.73,8.58,0.0,0.9,-7.35,-15.62,-31.34,-12.34,-2.11,1.05,642.28,553.33,557.61,-0.55,2.72,4.42,5.0,3.52,2.02,0.64,7.0,5.0,25011905.0,-408.79,-1.5,51.0,256.72,23.87,24.5,54.64698387135179
GER,2025-01-19 16:15:00,-36.830299,174.7635203,54.36,56.24,111.73,-50.7,37.61,56.46,-21.81,-1.52,114.02,-2.63,32.96,15.49,9.0,0.0,1.91,-5.63,-13.51,-29.07,-11.82,-2.25,-1.09,853.07,911.66,832.93,0.26,2.72,4.44,5.0,2.5,2.02,-2.4,7.0,5.0,25011905.0,-418.78,-1.5,47.83,309.77,23.87,15.8,53.904922692609965
GER,2025-01-19 16:15:10,-36.8308807,174.7651653,56.98,58.81,114.58,-49.18,36.69,59.75,-19.75,0.73,114.73,-0.98,38.35,15.52,9.84,0.0,3.69,-3.01,-9.6,-25.14,-14.2,-2.8,0.64,795.61,791.73,720.46,-0.74,2.71,4.25,5.0,3.67,2.02,-2.41,7.0,5.0,25011905.0,-428.88,-1.5,36.17,348.78,23.87,6.7,58.148991370498216
GER,2025-01-19 16:15:20,-36.8315449,174.7669303,57.47,59.66,109.78,-50.11,36.05,61.11,-19.56,-0.28,109.73,-0.35,40.51,15.55,11.54,0.0,7.13,2.5,-2.29,-17.86,-14.59,-1.93,0.64,1097.03,1065.82,1092.05,-1.33,2.59,3.89,-1.07,3.19,6.86,-2.36,7.0,5.0,25011905.0,-438.78,-1.5,23.43,339.46,23.87,0.0,61.23300446918956
GER,2025-01-19 16:15:30,-36.830886,174.7675926,42.93,42.85,6.01,101.0,25.87,63.36,36.91,0.26,3.94,4.48,-13.18,-15.67,-9.93,0.0,-3.4,3.49,10.95,26.57,17.36,0.91,-5.82,213.45,515.32,482.59,-2.34,1.81,3.48,2.32,5.0,5.71,2.05,7.0,5.0,25011905.0,-448.78,-1.5,26.53,263.68,23.87,9.9,61.218951409641264
GER,2025-01-19 16:15:40,-36.8297793,174.7676475,49.3,48.53,354.47,58.8,28.09,64.91,23.2,-0.09,352.46,3.76,23.33,-16.08,-10.82,0.0,-4.14,2.94,10.59,26.48,21.49,1.02,-1.92,906.92,954.16,1085.73,-0.67,1.47,2.35,1.8,5.0,3.88,2.05,7.0,5.0,25011905.0,-458.88,-1.5,15.38,179.07,23.87,0.0,67.4490690284779
GER,2025-01-19 16:15:50,-36.8287481,174.7664329,84.11,83.46,274.18,129.02,32.31,57.36,21.88,0.03,273.34,0.33,-57.52,-16.47,-10.29,0.0,-3.35,4.26,12.26,28.74,10.72,-1.21,1.21,1007.55,930.57,955.83,0.19,1.0,-1.14,1.49,5.0,2.22,2.05,7.0,6.0,25011905.0,-468.78,-1.5,33.34,98.03,23.87,0.0,60.51292069384055
GER,2025-01-19 16:16:00,-36.8286378,174.7639663,77.15,76.06,270.39,146.12,35.46,54.87,22.85,-1.15,270.14,0.3,-67.66,-21.38,-17.31,0.0,-12.59,-7.55,-2.22,19.17,17.63,-1.06,-3.35,1141.21,1250.64,1252.2,1.22,0.99,-0.73,0.75,5.0,2.24,2.05,7.0,6.0,25011905.0,-478.78,-1.5,30.9,121.44,23.87,8.7,54.92798583116288
