BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
AUS,2025-01-19 16:09:10,-36.8323838,174.7566758,79.89,79.16,216.9,-155.29,39.1,61.29,-20.22,1.0,215.93,-0.2,-74.09,20.16,16.09,0.0,11.76,6.93,1.9,-18.26,-18.38,-2.75,0.74,1160.22,1001.16,938.49,-0.44,1.86,0.88,5.0,2.11,-0.13,2.37,7.0,2.0,25011905.0,-69.52,0.0,19.5,385.31,2.71,4.7,61.39100002533137
AUS,2025-01-19 16:09:20,-36.8340556,174.7552598,79.06,78.26,208.78,-154.57,40.81,59.79,-23.52,-4.4,207.32,-0.77,-71.74,20.18,18.42,0.0,16.37,14.33,11.44,-8.66,-19.73,-1.6,0.63,633.56,722.85,681.56,0.31,1.96,1.18,5.0,1.17,-0.13,1.09,7.0,2.0,25011905.0,-79.52,0.0,9.52,182.85,2.71,0.1,60.74500403986211
AUS,2025-01-19 16:09:30,-36.8354104,174.7557423,57.79,59.06,102.21,-57.32,41.18,54.28,-23.74,-4.24,101.85,-0.93,37.5,20.26,15.96,0.0,11.66,6.73,1.85,-18.41,-19.91,-2.62,-1.42,665.16,774.76,673.26,0.79,2.85,4.48,5.0,3.47,-0.13,-1.0,7.0,3.0,25011905.0,-89.52,0.0,39.28,120.6,2.71,-29.2,56.87302124732466
AUS,2025-01-19 16:09:40,-36.8355447,174.7574925,54.47,55.86,90.27,-39.53,38.76,52.64,-17.44,-3.95,90.93,-1.84,41.41,17.09,13.08,0.0,8.72,3.8,-1.68,-18.78,-14.48,-2.41,0.0,1079.19,1104.15,1060.16,0.45,2.99,4.96,5.0,3.35,-0.13,-2.44,7.0,3.0,25011905.0,-99.52,0.0,45.42,85.7,2.71,45.4,52.81699555753254
AUS,2025-01-19 16:09:50,-36.8356272,174.7591578,50.96,53.36,107.15,-36.42,33.32,55.63,-14.14,3.71,107.37,-0.18,39.57,17.08,12.98,0.0,8.51,3.86,-0.86,-17.98,-12.91,-2.56,-1.99,743.64,818.66,704.44,-2.68,2.98,5.24,5.0,5.22,-0.13,-0.52,7.0,3.0,25011905.0,-109.52,0.0,26.13,64.91,2.71,25.2,52.85097928420352
AUS,2025-01-19 16:10:00,-36.8361752,174.7607311,56.19,57.4,113.04,-40.48,35.04,64.44,-15.56,-1.7,112.34,0.34,45.76,17.04,11.06,0.0,4.61,-2.53,-9.96,-27.02,-12.95,-2.5,1.31,897.14,918.24,898.71,-0.63,2.99,4.8,5.0,2.91,-0.13,-2.97,7.0,3.0,25011905.0,-119.51,0.0,10.17,84.36,2.71,10.1,60.977145455593316
AUS,2025-01-19 16:10:10,-36.8359059,174.7618594,44.83,45.91,22.76,44.12,37.86,66.09,21.25,2.16,23.04,2.36,32.27,-17.12,-9.41,0.0,-0.98,8.56,17.94,34.98,16.51,-2.12,-0.02,811.28,596.43,692.35,-1.29,2.98,5.99,4.97,4.33,-0.11,-2.97,7.0,3.0,25011905.0,-129.51,0.0,78.9,99.66,2.71,42.6,65.9840033272
AUS,2025-01-19 16:10:20,-36.8347101,174.7623496,53.42,54.26,6.18,40.31,37.32,59.31,16.87,-4.79,6.83,0.84,37.65,-17.14,-9.89,0.0,-1.92,6.82,15.46,32.56,11.37,-3.15,-0.42,1063.81,1068.11,1151.31,1.71,2.98,5.06,3.49,4.99,-2.44,0.89,7.0,3.0,25011905.0,-139.51,0.0,55.35,211.41,2.71,34.6,63.03209052330686
AUS,2025-01-19 16:10:30,-36.8332694,174.7627166,60.65,61.2,17.77,52.4,37.03,62.1,21.22,-0.65,17.09,2.79,42.55,-17.16,-11.24,0.0,-4.83,2.07,9.35,26.6,13.35,-1.65,-0.11,1457.4,1454.64,1519.6,-0.58,2.99,4.62,1.3,4.99,-4.23,0.89,7.0,3.0,25011905.0,-149.41,0.0,39.01,347.23,2.71,25.0,58.752819795376766
AUS,2025-01-19 16:10:40,-36.8318019,174.7632626,62.84,62.91,16.16,48.65,35.29,62.08,17.71,1.69,17.1,1.56,41.6,-16.76,-10.09,0.0,-3.6,3.64,11.17,27.96,11.84,-2.1,0.65,903.44,929.47,875.32,-0.21,2.98,4.52,2.46,4.99,-5.2,0.89,7.0,3.0,25011905.0,-159.51,0.0,27.8,480.96,2.71,15.4,62.189999747226324
AUS,2025-01-19 16:10:50,-36.8303463,174.7639082,58.55,58.45,22.05,39.25,40.5,62.19,16.85,-2.04,22.05,1.25,47.91,-16.2,-9.89,0.0,-3.2,4.35,11.84,27.97,11.33,-2.05,-0.96,892.58,876.42,856.05,1.91,2.99,4.73,2.91,4.99,-5.17,0.89,7.0,3.0,25011905.0,-169.41,0.0,19.54,308.01,2.71,5.9,62.25699999192885
AUS,2025-01-19 16:11:00,-36.8289249,174.7643937,50.02,48.08,47.66,31.53,38.11,59.04,16.53,29.2,51.37,5.87,40.37,-7.19,-2.74,0.0,-0.83,2.39,4.5,12.16,2.96,0.29,1.93,1132.75,1015.72,1266.36,-13.31,3.0,-5.08,1.31,-0.83,-5.16,-0.59,7.0,3.0,25011905.0,-179.51,0.0,11.88,144.49,2.71,0.1,60.17497574721608
AUS,2025-01-19 16:11:10,-36.8291914,174.7656752,47.97,50.27,111.64,-53.03,37.28,59.33,-24.36,0.67,114.3,-2.45,29.91,16.22,8.1,0.0,-0.85,-10.83,-21.11,-37.31,-12.51,-1.9,0.56,1020.73,1002.73,1010.69,-0.48,2.99,5.49,5.0,3.57,0.96,-1.14,7.0,3.0,25011905.0,-189.41,0.0,35.02,158.63,2.71,12.8,59.5589984189955
AUS,2025-01-19 16:11:20,-36.8297884,174.7673371,61.97,64.11,117.22,-53.71,36.04,59.11,-20.27,1.73,118.8,-1.66,37.52,17.72,13.02,0.0,7.46,1.47,-4.61,-22.38,-17.71,-1.64,-1.21,1044.2,1040.74,1092.35,-0.87,1.99,2.6,5.0,1.75,0.96,-0.77,7.0,3.0,25011905.0,-199.51,0.0,19.32,190.24,2.71,2.0,58.95599996713404
AUS,2025-01-19 16:11:30,-36.8312319,174.7683575,76.64,76.44,199.36,-115.83,36.47,63.34,-26.92,9.48,198.66,1.76,-35.42,17.78,17.3,0.0,16.43,15.4,14.89,-2.96,-21.16,-2.38,0.04,1115.4,1153.65,1049.19,-4.15,1.59,0.55,5.0,2.7,0.96,0.82,7.0,4.0,25011905.0,-209.41,0.0,22.23,199.62,2.71,2.0,61.62224149362924
AUS,2025-01-19 16:11:40,-36.8329291,174.7672868,74.93,73.9,212.98,-146.79,33.41,65.09,-19.75,6.24,211.32,1.19,-63.26,19.77,17.22,0.0,14.16,10.69,7.02,-12.81,-20.45,-2.78,2.38,828.22,735.73,614.09,-1.18,1.6,0.68,5.0,3.57,0.96,0.86,7.0,4.0,25011905.0,-219.51,0.0,18.57,239.01,2.71,2.6,65.63602440083412
AUS,2025-01-19 16:11:50,-36.8343688,174.7661901,52.67,49.39,229.44,-159.89,34.95,60.37,-25.41,20.42,230.21,3.01,-49.44,11.09,8.93,0.0,8.7,9.15,8.76,-2.28,-12.54,-0.91,-1.38,306.42,375.68,258.46,-9.64,1.6,-2.2,2.78,2.03,2.35,0.86,7.0,4.0,25011905.0,-229.41,0.0,17.06,126.09,2.71,0.0,63.35711510174861
AUS,2025-01-19 16:12:00,-36.8342899,174.7648545,52.23,50.52,287.52,136.14,36.65,61.33,44.4,2.58,288.09,0.67,-37.84,-20.26,-20.07,0.0,-20.06,-20.08,-19.89,0.37,18.04,-1.19,3.09,640.38,354.66,673.11,-0.58,1.61,2.42,3.34,5.0,2.34,0.88,7.0,4.0,25011905.0,-239.51,0.0,88.97,175.06,2.71,88.5,60.157039235629696
AUS,2025-01-19 16:12:10,-36.8339247,174.7630188,69.57,67.1,278.24,147.06,35.86,65.72,26.27,-0.2,277.85,0.1,-58.86,-20.2,-19.75,0.0,-19.43,-19.12,-19.35,0.88,18.13,-2.23,-1.1,1251.33,1272.6,1265.61,1.41,1.59,1.11,2.3,5.0,2.34,0.87,7.0,4.0,25011905.0,-249.51,0.0,52.48,271.15,2.71,27.7,64.80809992313199
AUS,2025-01-19 16:12:20,-36.8337306,174.76132,36.67,35.88,303.67,133.69,36.08,66.6,67.22,8.95,304.65,3.01,-24.35,-21.87,-14.0,0.0,-5.0,4.88,15.49,37.34,30.9,2.12,-2.79,477.95,623.0,1029.27,-6.29,1.61,4.49,5.69,5.0,2.37,0.88,7.0,4.0,25011905.0,-259.51,0.0,94.27,325.41,2.71,20.0,66.77700111442483
AUS,2025-01-19 16:12:30,-36.8332282,174.7596175,77.89,75.83,268.89,150.56,38.5,64.46,23.32,-0.43,268.49,0.19,-70.86,-21.96,-21.78,0.0,-21.58,-21.46,-21.15,0.82,26.01,-2.69,-2.49,1132.06,1291.85,1149.49,0.73,1.45,0.24,1.76,5.0,2.34,0.88,7.0,4.0,25011905.0,-269.51,0.0,30.77,332.27,2.71,11.8,66.03201032996873
AUS,2025-01-19 16:12:40,-36.8333709,174.757274,77.0,75.03,265.74,154.47,41.34,62.25,24.97,1.7,265.63,0.44,-69.65,-21.93,-21.98,0.0,-21.88,-21.86,-21.85,0.07,22.52,-2.0,-0.9,872.76,839.69,839.11,0.58,1.45,0.26,1.49,5.0,2.35,0.87,7.0,4.0,25011905.0,-279.51,0.0,20.55,329.07,2.71,3.6,63.21999962494286
AUS,2025-01-19 16:12:50,-36.8335267,174.7549493,73.3,71.47,270.99,156.93,42.15,62.25,25.86,2.61,270.84,0.67,-68.06,-21.94,-21.92,0.0,-21.85,-21.75,-21.73,0.19,21.49,-1.56,0.25,713.25,641.68,678.34,0.01,1.81,1.23,1.75,5.0,-2.29,0.87,7.0,4.0,25011905.0,-289.52,0.0,11.29,199.18,2.71,0.0,61.88699975385104
AUS,2025-01-19 16:13:00,-36.8325698,174.7538588,58.61,59.02,15.93,62.59,41.77,67.71,25.27,2.46,18.37,0.19,34.13,-19.42,-18.53,0.0,-18.05,-16.72,-18.52,0.91,28.04,-2.76,0.25,712.91,748.26,582.53,0.49,2.68,4.13,4.33,5.0,-4.24,0.87,7.0,5.0,25011905.0,-299.52,0.0,25.11,146.15,2.71,-16.5,65.06996773606745
AUS,2025-01-19 16:13:10,-36.8312756,174.7546588,58.97,59.73,24.8,46.25,44.45,71.31,19.57,-0.44,27.12,-0.56,42.85,-15.31,-10.1,0.0,-4.17,2.51,9.39,24.66,17.67,-2.52,-1.18,1007.0,1003.33,951.7,0.64,2.91,4.54,3.91,5.0,-5.19,0.87,7.0,5.0,25011905.0,-309.52,0.0,18.73,213.82,2.71,18.5,70.44403473849796
AUS,2025-01-19 16:13:20,-36.8298933,174.7554189,60.12,61.01,19.86,41.79,41.76,68.14,18.78,0.37,18.09,3.41,45.39,-15.32,-11.11,0.0,-6.41,-1.25,4.23,19.54,17.23,-2.56,-2.68,1230.24,1467.58,1275.88,0.12,2.91,4.51,2.42,2.54,-5.16,0.88,7.0,5.0,25011905.0,-319.52,0.0,6.94,85.96,2.71,6.9,70.22804767411314
AUS,2025-01-19 16:13:30,-36.829341,174.7564738,39.78,41.86,101.08,-42.68,42.88,65.27,-23.42,3.32,104.11,-2.7,29.76,15.65,7.2,0.0,-1.88,-11.8,-22.23,-37.88,-12.89,-0.82,1.9,933.36,834.01,1039.04,-1.02,2.9,6.5,4.78,4.8,-5.18,0.05,7.0,5.0,25011905.0,-329.52,0.0,114.59,60.5,2.71,48.6,66.77601484661176
AUS,2025-01-19 16:13:40,-36.8297704,174.7579428,58.5,61.12,114.47,-47.46,38.85,62.88,-20.31,1.06,116.27,-2.27,39.83,15.68,7.85,0.0,-0.71,-10.13,-19.26,-34.91,-13.26,-2.35,-0.95,828.91,885.13,822.06,0.53,2.91,4.55,5.0,2.74,0.84,-4.21,7.0,5.0,25011905.0,-339.11,0.0,71.36,143.82,2.71,41.0,63.187986967751904
AUS,2025-01-19 16:13:50,-36.8303711,174.7598099,61.69,63.6,104.5,-42.83,40.92,62.62,-18.35,1.27,107.02,-2.36,46.37,15.68,7.47,0.0,-1.55,-11.22,-20.27,-35.92,-8.97,-2.09,-1.41,964.43,1046.46,1005.14,0.34,2.91,4.4,5.0,2.36,0.84,-4.19,7.0,5.0,25011905.0,-349.52,0.0,59.34,263.62,2.71,30.4,63.23700107719775
AUS,2025-01-19 16:14:00,-36.8308672,174.761701,56.7,57.97,95.25,-35.69,39.9,63.55,-14.96,-1.89,94.77,-0.0,47.73,15.74,10.01,0.0,3.85,-2.77,-9.67,-25.42,-8.34,-2.79,0.4,799.3,828.94,764.58,-0.42,2.9,4.74,5.0,3.32,0.84,-4.22,7.0,5.0,25011905.0,-359.42,0.0,49.96,367.47,2.71,20.5,63.49500239024537
AUS,2025-01-19 16:14:10,-36.8309792,174.7632807,45.67,47.13,92.91,-32.83,39.46,61.08,-16.24,-0.59,94.51,-1.54,38.95,15.69,8.75,0.0,1.12,-7.6,-16.39,-32.01,-8.7,-0.85,-1.07,742.79,817.62,836.29,0.79,3.3,6.37,5.0,3.57,0.84,2.23,7.0,5.0,25011905.0,-369.52,0.0,50.19,391.13,2.71,13.3,61.71998533341188
AUS,2025-01-19 16:14:20,-36.8312299,174.7648021,51.85,53.84,102.66,-41.6,36.24,61.29,-18.84,-0.44,104.85,-2.56,36.81,15.67,7.33,0.0,-1.86,-11.91,-22.31,-37.98,-7.35,-1.17,-0.27,1053.48,1058.05,1138.67,0.98,3.27,5.72,5.0,1.56,0.84,2.03,7.0,5.0,25011905.0,-379.52,0.0,38.48,396.53,2.71,6.1,61.33099981323144
AUS,2025-01-19 16:14:30,-36.8315981,174.7664988,48.8,50.03,101.02,-41.12,37.43,59.83,-17.92,2.92,102.39,-0.56,39.09,15.68,7.25,0.0,-1.91,-11.83,-22.25,-37.92,-2.56,-1.27,-0.73,449.78,494.08,521.28,-1.89,2.95,5.39,5.0,3.26,0.84,-4.38,7.0,5.0,25011905.0,-389.52,0.0,28.4,371.56,2.71,0.2,60.676003909940356
AUS,2025-01-19 16:14:40,-36.8314208,174.7674417,26.94,27.75,4.23,52.45,37.94,58.58,32.13,-3.01,5.65,2.07,16.62,-15.56,-7.25,0.0,1.95,11.99,22.39,37.96,20.4,-2.38,-6.9,-170.8,164.85,-33.15,2.67,3.0,7.49,2.88,2.43,-0.26,-4.39,7.0,5.0,25011905.0,-399.52,0.0,49.99,285.94,2.71,22.7,59.376001195536354
AUS,2025-01-19 16:14:50,-36.8305031,174.7674449,46.34,46.98,4.92,63.2,37.54,60.97,29.64,3.38,4.92,3.12,23.52,-15.61,-10.37,0.0,-4.42,2.2,9.13,24.64,18.15,-2.08,-1.39,846.22,752.27,880.98,-1.05,2.96,5.7,4.47,5.0,-0.9,0.62,7.0,5.0,25011905.0,-409.52,0.0,21.79,250.32,2.71,5.6,59.54898766011832
AUS,2025-01-19 16:15:00,-36.8291722,174.7675536,65.35,67.04,337.25,63.69,38.2,63.51,22.75,-14.62,334.72,-0.62,28.59,-18.84,-13.08,0.0,-6.4,0.59,7.7,26.57,24.78,-1.76,2.04,1238.35,1058.27,1222.93,6.5,1.78,1.98,2.08,5.0,1.45,0.62,7.0,5.0,25011905.0,-419.52,0.0,8.35,115.9,2.71,0.2,63.46902741818441
AUS,2025-01-19 16:15:10,-36.8288823,174.7653673,81.96,80.89,257.91,149.77,37.05,56.16,19.08,-1.52,258.06,-0.86,-76.21,-18.97,-17.97,0.0,-16.58,-15.11,-13.45,5.49,22.39,-2.8,-0.79,1312.08,1261.11,1215.57,1.43,1.67,0.38,2.26,5.0,0.67,0.62,7.0,6.0,25011905.0,-429.42,0.0,55.58,127.77,2.71,13.3,60.201178214443125
AUS,2025-01-19 16:15:20,-36.8290379,174.7629473,78.32,76.89,273.45,153.13,37.55,58.89,20.87,0.73,272.95,0.43,-69.17,-22.79,-20.36,0.0,-17.61,-14.48,-11.2,11.65,22.27,-2.48,0.45,1135.66,1080.37,1076.16,0.34,1.67,0.59,2.11,5.0,-0.38,0.62,7.0,6.0,25011905.0,-439.52,0.0,27.78,183.54,2.71,5.1,56.65594380349147
AUS,2025-01-19 16:15:30,-36.8289499,174.7604973,79.16,76.57,274.11,154.83,41.42,63.0,23.71,2.41,274.72,0.16,-72.37,-22.79,-17.69,0.0,-11.68,-5.24,1.49,24.29,16.87,-2.81,1.1,884.23,763.44,747.51,0.31,1.73,-0.26,2.63,0.38,-1.46,0.66,7.0,6.0,25011905.0,-449.52,0.0,17.65,131.92,2.71,0.1,61.24499875438712
AUS,2025-01-19 16:15:40,-36.8294756,174.7588617,53.82,52.8,207.05,-153.84,45.43,62.77,-58.02,-8.78,204.32,-1.86,-48.04,23.25,16.58,0.0,9.07,0.52,-6.45,-29.93,-11.24,-1.74,-3.68,723.78,807.46,795.32,3.9,1.69,2.48,4.24,2.54,-1.43,2.32,7.0,6.0,25011905.0,-459.52,0.0,55.96,141.81,2.71,42.8,64.4500075212213
