BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
NZL,2025-01-19 16:09:30,-36.8346038,174.755222,75.9,75.05,214.7,-159.3,45.37,62.33,-28.22,-9.2,212.66,-1.76,-71.23,35.2,31.04,0.0,27.38,23.55,19.64,-15.55,-22.18,-2.5,0.29,749.21,782.96,611.38,0.62,1.79,1.02,5.0,1.54,-0.77,-2.0,7.0,2.0,25011905.0,-89.19,-0.1,8.0,152.05,1.6,0.1,63.10400192460564
NZL,2025-01-19 16:09:40,-36.835676,174.7558745,42.6,44.15,104.89,-61.3,44.09,57.03,-30.77,-1.42,103.3,0.63,22.07,32.38,27.7,0.0,23.81,20.47,15.92,-16.39,-37.58,-1.02,5.56,1347.58,794.58,995.52,-3.18,2.12,4.35,4.99,6.62,-0.77,-3.45,7.0,3.0,25011905.0,-99.09,-0.1,21.24,90.12,1.6,22.3,60.01711558446485
NZL,2025-01-19 16:09:50,-36.8359555,174.7572834,48.16,49.56,99.99,-58.42,41.95,49.81,-26.28,3.02,98.21,1.49,28.09,35.24,27.39,0.0,20.28,13.83,7.76,-27.53,-27.47,-3.17,0.17,774.54,844.41,691.93,-5.39,2.45,4.37,4.99,6.53,-0.77,-3.44,7.0,3.0,25011905.0,-109.19,-0.1,34.53,42.87,1.6,42.8,53.03606825216698
NZL,2025-01-19 16:10:00,-36.8358826,174.7584654,30.36,30.62,14.21,51.5,40.76,49.59,30.13,-6.76,14.49,1.06,20.07,-17.96,-13.22,0.0,-8.52,-3.69,1.03,18.99,17.02,-1.73,-6.15,44.66,182.1,112.68,5.96,2.26,7.14,7.56,1.08,1.78,-3.43,7.0,3.0,25011905.0,-119.09,-0.1,117.54,34.21,1.6,46.1,48.9879995355738
NZL,2025-01-19 16:10:10,-36.8350326,174.7586963,38.38,38.65,10.49,56.31,37.28,61.78,28.36,-0.58,12.28,1.52,23.07,-6.82,-4.93,0.0,-3.15,-1.69,0.12,6.88,16.71,-1.58,-0.54,831.2,806.63,878.11,0.12,2.76,6.58,7.07,5.0,1.85,2.93,7.0,3.0,25011905.0,-129.19,-0.1,80.56,128.75,1.6,40.1,56.837104115964635
NZL,2025-01-19 16:10:20,-36.8339928,174.7590179,43.74,43.74,8.02,44.21,35.33,61.61,19.62,1.92,12.13,-0.3,32.47,-12.58,-10.35,0.0,-8.09,-6.04,-4.03,8.55,19.35,-1.53,-0.93,896.21,798.68,948.26,-0.29,2.78,5.75,5.13,5.0,-0.13,2.93,7.0,3.0,25011905.0,-139.09,-0.1,59.74,239.09,1.6,33.2,62.897004935483615
NZL,2025-01-19 16:10:30,-36.832777,174.759458,55.37,55.73,20.93,41.56,38.67,59.94,17.23,2.01,23.96,0.34,42.91,-12.99,-9.46,0.0,-6.03,-2.48,0.81,13.8,18.38,-1.05,-1.96,1120.53,1275.4,1235.93,-0.75,3.0,4.88,1.66,5.0,-2.14,2.93,7.0,3.0,25011905.0,-149.09,-0.1,42.71,371.54,1.6,24.9,60.06899552412633
NZL,2025-01-19 16:10:40,-36.8314679,174.7601611,57.11,57.6,16.34,36.7,42.96,58.52,15.66,-0.17,18.23,0.16,45.4,-13.01,-9.55,0.0,-6.14,-2.65,0.73,13.76,18.13,-2.59,-0.58,895.38,873.58,874.72,0.79,2.9,4.68,2.52,5.0,-2.17,2.92,7.0,3.0,25011905.0,-159.09,-0.1,31.91,393.02,1.6,15.8,59.791010724955264
NZL,2025-01-19 16:10:50,-36.8301447,174.7607574,54.39,54.9,21.05,37.89,42.28,57.29,17.55,0.02,21.2,1.78,43.01,-18.45,-13.72,0.0,-9.43,-5.37,-1.22,17.28,22.17,-2.1,-2.05,874.32,1003.35,903.6,-0.15,2.97,4.89,3.81,5.0,-2.14,2.92,7.0,3.0,25011905.0,-168.79,-0.1,23.03,271.67,1.6,7.2,57.30899751917882
NZL,2025-01-19 16:11:00,-36.8288357,174.7613275,57.48,57.75,14.97,37.51,42.18,56.17,16.94,-0.48,14.06,2.32,45.03,-13.35,-9.43,0.0,-5.95,-2.53,0.73,14.08,17.37,-2.93,-1.59,1129.04,1113.43,1041.04,0.59,2.76,4.35,3.5,5.0,-2.16,2.92,7.0,3.0,25011905.0,-179.09,-0.1,11.64,148.12,1.6,0.1,56.95000190878489
NZL,2025-01-19 16:11:10,-36.8280692,174.7620173,21.79,22.82,103.53,-32.29,40.86,57.96,-22.77,3.82,108.88,-4.52,19.12,25.78,18.71,0.0,12.29,5.53,-1.33,-27.11,-26.22,-2.4,9.45,288.99,-40.37,62.42,-9.32,2.68,7.39,2.35,4.49,-2.17,1.6,7.0,3.0,25011905.0,-189.19,-0.1,132.48,81.2,1.6,86.0,56.41998394458608
NZL,2025-01-19 16:11:20,-36.82844,174.7629314,40.13,41.19,115.56,-59.75,41.2,58.41,-31.63,-0.9,117.36,-2.34,19.54,19.47,14.14,0.0,9.12,3.93,-0.86,-20.32,-27.97,-0.01,5.07,1335.1,1067.02,1373.41,-2.58,2.65,6.09,5.0,5.0,2.68,0.78,7.0,3.0,25011905.0,-199.09,-0.1,70.96,115.55,1.6,39.0,58.59800002193735
NZL,2025-01-19 16:11:30,-36.8289766,174.7644128,56.7,58.26,112.81,-52.4,40.89,57.08,-21.97,2.71,114.0,-0.34,37.67,19.59,15.84,0.0,11.79,8.44,5.53,-14.14,-18.56,-3.28,-1.06,550.99,652.25,502.65,-3.7,2.67,4.16,5.0,4.02,2.68,-0.04,7.0,3.0,25011905.0,-209.19,-0.1,37.47,152.59,1.6,18.2,57.35199729109014
NZL,2025-01-19 16:11:40,-36.8295682,174.7661424,67.62,69.19,130.27,-64.88,41.9,57.24,-24.02,13.75,132.99,0.07,31.16,19.66,16.23,0.0,12.59,9.67,6.74,-12.94,-34.19,-3.22,0.13,596.4,577.42,422.59,-6.18,1.67,1.79,5.0,4.02,2.68,0.03,7.0,3.0,25011905.0,-219.09,-0.1,30.32,187.48,1.6,7.1,57.501999669634394
NZL,2025-01-19 16:11:50,-36.8303362,174.7675987,45.29,46.99,94.58,-56.26,38.71,54.61,-26.11,3.53,96.29,-0.65,29.06,19.65,16.36,0.0,13.21,10.06,6.95,-12.68,-20.75,-0.69,3.46,724.47,568.84,728.38,-3.77,1.77,3.32,5.0,2.43,2.68,0.95,7.0,3.0,25011905.0,-229.19,-0.1,20.32,232.21,1.6,0.1,57.94518417608681
NZL,2025-01-19 16:12:00,-36.8314748,174.7684436,68.39,68.48,180.57,-126.42,39.42,49.01,-36.99,-3.79,180.03,-2.23,-43.22,19.57,16.3,0.0,13.14,9.71,6.22,-13.33,-20.01,-0.03,-4.14,542.58,819.94,745.18,0.46,0.69,-0.85,5.01,0.15,2.69,2.36,7.0,4.0,25011905.0,-239.09,-0.1,20.18,198.74,1.6,4.7,50.15683608211163
NZL,2025-01-19 16:12:10,-36.8331982,174.7681856,67.73,67.36,201.45,-129.86,36.25,56.61,-31.85,-1.42,197.95,0.59,-44.52,26.33,22.18,0.0,17.95,13.73,8.92,-17.39,-25.74,-1.1,5.95,906.88,675.41,897.34,-1.15,0.92,-0.15,5.0,0.72,2.68,2.46,7.0,4.0,25011905.0,-249.19,-0.1,13.8,186.85,1.6,0.1,52.18662111689414
NZL,2025-01-19 16:12:20,-36.8347018,174.7673211,63.62,62.19,230.11,-150.6,34.54,64.72,-26.98,5.36,230.37,-0.15,-55.78,26.85,23.87,0.0,21.08,18.28,15.29,-11.55,-25.66,-2.2,8.49,720.86,487.0,502.01,-3.25,0.91,-0.05,0.32,2.69,-0.64,2.46,7.0,4.0,25011905.0,-259.09,-0.1,8.83,59.26,1.6,0.1,60.80679379159985
NZL,2025-01-19 16:12:30,-36.834702,174.7659241,52.73,50.59,299.64,136.74,34.44,76.87,39.2,-6.92,300.19,-1.5,-38.25,-33.76,-28.53,0.0,-22.97,-18.03,-13.62,20.23,26.72,-3.34,-3.25,383.52,472.44,273.03,2.77,0.93,1.06,5.54,4.14,-0.17,2.44,7.0,4.0,25011905.0,-269.19,-0.1,83.51,95.59,1.6,74.1,71.58582971943083
NZL,2025-01-19 16:12:40,-36.8342387,174.7642113,65.56,62.69,283.56,151.53,30.27,75.35,18.59,-1.26,284.16,-1.01,-58.82,-28.81,-21.51,0.0,-15.14,-7.52,-0.64,28.18,24.63,-0.03,-1.02,1129.44,1123.61,1277.38,0.99,0.47,-0.84,-0.05,5.0,-0.16,2.44,7.0,4.0,25011905.0,-279.09,-0.1,64.48,195.3,1.6,49.4,76.12299921936466
NZL,2025-01-19 16:12:50,-36.8338535,174.7622781,71.68,69.54,273.46,146.31,31.55,75.22,20.54,-0.62,273.82,-0.35,-58.08,-33.92,-28.86,0.0,-23.7,-19.0,-14.84,19.15,27.16,-2.05,-1.88,674.78,730.79,713.92,-0.3,0.57,-1.04,1.36,5.0,-0.17,2.44,7.0,4.0,25011905.0,-289.19,-0.1,46.59,300.22,1.6,24.5,75.87800000323462
NZL,2025-01-19 16:13:00,-36.8339325,174.7599438,81.65,79.18,267.02,147.08,33.9,65.13,19.22,5.36,267.47,0.48,-67.39,-33.95,-29.92,0.0,-25.67,-22.06,-19.4,14.62,32.31,-1.4,1.59,816.28,781.31,763.21,-1.93,0.82,-1.39,1.12,4.99,-0.17,2.43,7.0,4.0,25011905.0,-299.19,-0.1,29.04,258.88,1.6,15.3,69.3848592207559
NZL,2025-01-19 16:13:10,-36.8338424,174.757638,75.6,73.09,274.11,143.27,40.35,61.69,29.55,-1.57,273.14,-0.12,-59.84,-33.16,-29.59,0.0,-26.52,-22.91,-19.53,13.63,39.45,-1.14,-3.6,626.58,762.94,739.98,0.07,0.84,-0.97,0.64,5.0,-0.18,2.43,7.0,4.0,25011905.0,-309.19,-0.1,23.27,272.63,1.6,6.1,63.187003625014626
NZL,2025-01-19 16:13:20,-36.8336499,174.7553076,74.09,71.66,279.16,146.35,44.16,61.72,32.94,4.4,279.94,0.28,-62.17,-33.15,-30.78,0.0,-28.42,-26.2,-25.31,7.95,41.45,-1.85,-0.56,750.18,825.87,769.37,-1.24,1.02,-0.41,0.62,5.0,-1.68,2.43,7.0,4.0,25011905.0,-319.19,-0.1,13.91,223.74,1.6,0.2,61.28800007265086
NZL,2025-01-19 16:13:30,-36.8328335,174.7536889,53.31,52.92,350.63,109.27,41.3,69.44,46.5,20.75,354.98,3.22,-17.42,-25.82,-25.27,0.0,-25.32,-25.73,-25.36,0.44,49.24,1.61,-7.92,488.77,571.08,844.55,-9.0,2.43,3.79,1.47,4.99,-1.27,2.43,7.0,5.0,25011905.0,-329.19,-0.1,24.55,125.49,1.6,-18.0,65.23371176285715
NZL,2025-01-19 16:13:40,-36.8317495,174.7539543,46.06,46.18,10.22,55.84,44.49,70.15,26.17,0.62,14.3,-2.53,27.35,-10.84,-8.8,0.0,-6.85,-4.6,-2.92,7.91,23.73,-3.47,-1.37,1013.03,995.4,902.27,1.78,2.6,4.97,7.0,5.0,-4.17,2.43,7.0,5.0,25011905.0,-339.19,-0.1,24.95,174.01,1.6,24.2,71.18099372287097
NZL,2025-01-19 16:13:50,-36.8306079,174.7546791,51.6,52.37,24.9,39.19,43.12,70.0,17.67,-0.32,26.26,0.35,41.64,-11.0,-7.95,0.0,-5.04,-2.15,1.35,12.32,15.34,-2.8,-2.79,698.87,653.33,561.51,1.17,2.73,4.74,5.7,4.99,-4.18,2.43,7.0,5.0,25011905.0,-349.19,-0.1,15.48,146.75,1.6,14.7,70.46900102846284
NZL,2025-01-19 16:14:00,-36.8293843,174.7553094,47.28,48.25,30.89,30.36,41.23,63.84,16.07,22.68,33.62,3.66,39.49,-10.64,-7.85,0.0,-5.37,-3.04,-0.36,10.29,15.37,0.2,-3.51,838.7,975.87,976.21,-9.06,2.45,-4.35,0.12,-0.53,-4.08,1.66,7.0,5.0,25011905.0,-359.19,-0.1,3.95,34.58,1.6,4.0,66.54095686457127
NZL,2025-01-19 16:14:10,-36.8295403,174.7564982,42.69,44.31,107.29,-54.23,39.32,60.31,-26.87,0.92,108.79,-1.94,25.16,23.61,16.32,0.0,10.02,3.8,-2.66,-26.21,-24.42,0.06,2.73,1156.94,1036.17,1270.43,-3.17,2.43,5.2,5.0,3.67,2.94,1.75,7.0,5.0,25011905.0,-369.09,-0.1,114.36,78.16,1.6,48.1,62.192025778250276
NZL,2025-01-19 16:14:20,-36.8301698,174.7579052,58.76,60.64,116.55,-61.01,40.2,61.24,-25.8,-5.8,116.9,-2.83,25.54,4.57,3.47,0.0,2.44,1.46,0.39,-4.18,-15.95,-0.7,2.07,1047.14,1014.83,1103.6,1.02,1.89,2.48,4.99,0.6,2.94,-0.84,7.0,5.0,25011905.0,-379.19,-0.1,64.18,183.28,1.6,40.0,60.377999027630764
NZL,2025-01-19 16:14:30,-36.8306225,174.7597053,58.44,60.65,104.68,-50.43,40.85,57.78,-21.1,0.55,105.69,-1.08,36.74,20.97,11.22,0.0,3.66,-3.45,-10.77,-31.58,-19.15,-2.17,3.49,937.66,807.64,800.67,-1.59,2.31,3.39,4.99,3.29,2.94,-3.35,7.0,5.0,25011905.0,-389.19,-0.1,63.32,282.43,1.6,30.8,59.15698895147798
NZL,2025-01-19 16:14:40,-36.8309593,174.7615674,59.34,61.59,105.77,-49.51,38.71,54.55,-19.66,0.25,106.25,-0.91,38.56,20.18,11.89,0.0,4.73,-2.59,-10.16,-30.32,-12.53,-2.29,-0.43,964.47,847.35,775.97,-2.67,2.32,3.33,4.99,3.05,2.94,-3.36,7.0,5.0,25011905.0,-399.19,-0.1,52.91,369.55,1.6,22.3,55.64597686566546
NZL,2025-01-19 16:14:50,-36.8313172,174.7633672,57.28,59.36,94.91,-41.38,39.55,56.64,-17.7,-3.34,95.57,-1.26,43.55,18.03,10.36,0.0,3.63,-2.67,-9.12,-27.25,-13.32,-2.14,1.62,713.31,635.9,695.9,0.03,2.59,3.92,4.99,2.89,2.94,-4.74,7.0,5.0,25011905.0,-409.19,-0.1,41.41,427.61,1.6,13.8,56.02600895829569
NZL,2025-01-19 16:15:00,-36.8314489,174.7649526,45.39,47.37,112.74,-49.96,39.49,59.01,-24.32,2.97,115.8,-2.19,30.44,18.02,10.42,0.0,3.78,-2.77,-9.06,-27.11,-12.15,-1.2,-1.39,714.83,826.42,829.17,-3.41,2.82,5.53,4.99,4.55,2.94,0.35,7.0,5.0,25011905.0,-419.09,-0.1,47.01,415.34,1.6,6.2,57.13397731729273
NZL,2025-01-19 16:15:10,-36.8320379,174.7664847,59.51,61.68,113.98,-54.0,38.07,60.24,-22.04,-4.96,114.37,-2.13,34.67,17.99,9.26,0.0,1.54,-6.44,-14.59,-32.58,-9.41,-1.94,0.11,674.48,764.29,625.74,0.17,3.14,2.12,-0.89,3.34,2.94,-4.91,7.0,5.0,25011905.0,-429.19,-0.1,28.47,360.74,1.6,0.0,60.090000693493515
NZL,2025-01-19 16:15:20,-36.8315575,174.7673755,47.22,47.21,4.75,70.67,36.87,61.0,31.26,1.07,5.7,1.8,14.9,-18.14,-8.27,0.0,0.84,9.93,18.82,36.97,19.14,-1.84,-4.23,645.64,831.53,676.54,-1.49,3.07,6.04,5.24,5.0,1.28,-4.75,7.0,5.0,25011905.0,-439.09,-0.1,31.68,297.01,1.6,15.0,59.37498663834223
NZL,2025-01-19 16:15:30,-36.8302627,174.767531,54.33,54.01,4.26,62.44,28.61,65.27,22.12,0.84,3.99,2.3,26.49,-18.07,-11.15,0.0,-4.55,1.26,7.34,25.63,14.28,-1.99,3.26,1164.07,1034.91,1025.92,-1.61,2.93,4.82,2.79,5.0,1.42,3.09,7.0,5.0,25011905.0,-449.19,-0.1,17.11,228.12,1.6,3.3,63.81700789260963
NZL,2025-01-19 16:15:40,-36.8289423,174.7672262,77.75,76.99,305.22,102.18,34.73,58.59,24.06,-18.23,302.42,-1.69,-10.94,-18.05,-8.25,0.0,0.7,9.66,18.34,36.46,25.75,-2.97,-1.18,1060.88,1116.36,840.64,5.34,1.14,-0.06,3.56,5.0,1.37,3.08,7.0,6.0,25011905.0,-459.09,-0.1,11.13,110.95,1.6,0.6,62.34313006466667
NZL,2025-01-19 16:15:50,-36.8290104,174.7646686,80.49,78.85,266.83,160.16,37.95,57.06,16.28,0.25,266.49,0.06,-76.62,-18.08,-15.75,0.0,-13.61,-11.1,-8.66,9.38,19.83,-0.68,-0.74,790.18,744.8,788.48,-0.65,1.23,-0.53,0.6,5.0,1.22,3.08,7.0,6.0,25011905.0,-469.19,-0.1,49.16,152.18,1.6,12.3,56.48098861463525
