BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
BRA,2025-01-19 16:07:40,-36.8352159,174.767383,25.58,26.76,35.65,26.56,37.49,62.1,16.27,-1.81,36.5,2.49,22.36,-20.15,-13.27,0.0,-7.25,-1.28,4.41,24.62,14.46,-0.24,-7.82,89.94,519.79,380.6,2.13,1.97,7.23,6.93,7.0,3.74,0.38,7.0,0.0,25011905.0,20.6,9.8,67.34,235.57,165.22,65.9,62.03099976510809
BRA,2025-01-19 16:07:50,-36.8345555,174.7679203,35.77,36.46,27.3,38.03,33.6,63.13,18.79,-0.36,29.02,1.1,26.06,-20.59,-11.78,0.0,-3.56,4.54,12.42,33.06,19.86,0.33,-9.28,441.01,818.18,859.4,0.22,1.96,5.41,1.43,6.99,5.58,0.38,7.0,0.0,25011905.0,10.7,3.0,48.78,296.77,120.82,48.0,62.46499937634496
BRA,2025-01-19 16:08:00,-36.8336309,174.7683082,49.48,49.53,1.92,62.0,40.31,64.33,28.19,-2.68,1.96,1.82,18.31,-20.91,-15.95,0.0,-11.3,-6.87,-1.94,18.97,37.07,-1.28,-4.26,290.83,657.76,341.63,0.66,1.35,2.13,3.78,6.99,6.36,0.38,7.0,0.0,25011905.0,0.6,-2.0,42.85,259.96,41.33,42.5,63.78099912602433
BRA,2025-01-19 16:08:10,-36.8322196,174.7677697,64.46,63.39,329.84,94.1,37.53,63.97,31.36,-4.11,329.12,0.79,-4.18,-20.88,-15.28,0.0,-10.16,-5.59,0.59,21.24,27.62,-1.19,-6.34,540.34,712.35,577.84,1.99,0.88,0.0,2.47,6.99,-1.4,0.39,7.0,1.0,25011905.0,-9.4,-2.2,33.26,274.04,33.74,34.0,64.0910002857742
BRA,2025-01-19 16:08:20,-36.8308246,174.7668887,63.43,62.3,335.07,85.97,37.78,62.95,29.51,-1.28,336.94,-0.87,11.17,-20.89,-14.29,0.0,-8.49,-2.55,3.33,24.23,28.88,-1.12,-1.13,1178.26,1137.06,1245.47,2.35,1.28,-0.04,1.92,6.99,-4.32,0.39,7.0,1.0,25011905.0,-19.4,-2.2,22.14,308.1,33.74,21.8,63.622000373995725
BRA,2025-01-19 16:08:30,-36.8293972,174.7655501,77.08,75.74,311.79,109.24,37.94,59.98,28.79,-8.88,310.6,-0.87,-25.72,-20.95,-16.81,0.0,-13.35,-10.38,-7.3,13.64,29.07,-1.13,-1.77,853.26,840.04,888.03,4.41,1.23,-0.18,1.53,6.99,-1.63,0.39,7.0,1.0,25011905.0,-29.3,-2.2,15.82,182.65,33.74,15.7,60.744960156262884
BRA,2025-01-19 16:08:40,-36.8289497,174.7632016,77.17,75.67,274.42,142.04,37.89,57.95,25.3,3.26,275.42,-0.35,-63.13,-23.33,-19.32,0.0,-15.72,-11.9,-8.68,14.78,19.29,-2.24,0.88,1284.52,1206.27,1207.47,0.66,1.12,-0.41,1.84,6.99,-0.05,0.39,7.0,2.0,25011905.0,-39.4,-2.2,25.83,169.33,33.74,12.0,58.96298941907988
BRA,2025-01-19 16:08:50,-36.8287302,174.7609791,68.65,66.66,276.08,144.6,39.68,59.35,32.96,1.9,276.03,0.55,-56.76,-23.32,-22.13,0.0,-21.12,-19.95,-18.8,4.55,21.81,-0.68,-2.96,1058.75,1119.68,1200.97,1.28,1.15,-0.01,0.56,-2.07,0.85,0.41,7.0,2.0,25011905.0,-49.3,-2.2,17.44,125.17,33.74,3.2,58.82700229750656
BRA,2025-01-19 16:09:00,-36.829372,174.7597241,55.43,55.3,200.06,-138.91,37.18,60.39,-43.59,-1.85,199.35,-1.76,-42.72,23.59,22.19,0.0,21.02,19.99,18.82,-4.77,-30.47,-1.45,2.96,422.46,384.73,422.1,0.34,1.19,-0.04,5.01,2.78,0.88,3.31,7.0,2.0,25011905.0,-59.4,-2.2,55.66,151.31,33.74,21.6,59.79499812024391
BRA,2025-01-19 16:09:10,-36.8309055,174.7588801,76.37,75.42,215.97,-144.61,43.6,63.64,-31.64,-1.49,213.64,0.16,-65.92,23.64,22.81,0.0,21.93,20.87,20.52,-3.13,-25.51,-1.16,2.29,864.61,800.46,894.68,-0.2,0.76,-1.11,7.0,0.34,0.88,-0.72,7.0,2.0,25011905.0,-69.4,-2.2,33.12,291.25,33.74,12.9,61.408938291557206
BRA,2025-01-19 16:09:20,-36.832389,174.7575782,72.39,71.22,215.01,-152.28,44.88,65.35,-31.79,0.1,213.39,0.13,-65.03,23.6,22.9,0.0,22.51,21.94,21.48,-2.1,-29.92,-0.52,5.29,1092.31,848.55,1055.56,-0.45,0.54,-1.24,7.0,-0.09,0.88,0.96,7.0,2.0,25011905.0,-79.4,-2.2,24.94,409.7,33.74,4.5,65.33200844444305
BRA,2025-01-19 16:09:30,-36.8338185,174.7562963,67.14,66.18,219.44,-156.49,43.47,64.72,-30.09,2.81,216.77,1.58,-62.88,23.96,24.58,0.0,24.4,24.42,24.24,0.28,-21.78,-0.42,1.09,635.98,784.26,927.44,-1.97,0.78,-0.38,7.0,-0.4,0.94,2.13,7.0,2.0,25011905.0,-89.3,-2.2,16.0,278.79,33.74,0.1,64.7599998117156
BRA,2025-01-19 16:09:40,-36.8345669,174.7552645,24.2,22.47,230.67,-170.8,39.56,66.23,-158.49,1.32,226.31,1.01,-24.06,25.34,25.6,0.0,25.59,25.33,25.28,-0.05,-17.64,1.02,1.34,32.78,59.46,564.52,-1.78,0.78,-0.01,7.0,-1.98,0.97,2.48,7.0,2.0,25011905.0,-99.4,-2.2,23.62,151.69,33.74,0.1,66.4240248059205
BRA,2025-01-19 16:09:50,-36.8348528,174.7549394,15.28,15.32,209.89,-163.67,37.24,60.91,-150.18,-7.7,207.33,-5.49,-14.83,22.7,20.6,0.0,19.08,17.3,15.62,-7.08,-31.19,-0.72,4.1,74.8,64.46,214.85,10.61,0.78,-0.02,7.0,3.35,0.96,-0.13,7.0,2.0,25011905.0,-109.4,-2.2,30.51,107.97,33.74,0.1,63.76009030549325
BRA,2025-01-19 16:10:00,-36.8352463,174.7552255,27.8,29.84,108.14,-64.26,40.6,54.57,-40.25,-2.01,110.72,-3.59,15.15,19.58,8.96,0.0,-0.04,-9.23,-18.57,-38.13,-18.94,-0.29,8.82,489.9,148.24,611.76,3.13,0.78,-0.01,7.0,3.96,0.95,-1.06,7.0,3.0,25011905.0,-119.4,-2.2,39.91,100.36,33.74,-85.3,57.41900652697885
BRA,2025-01-19 16:10:10,-36.8355143,174.7563048,43.27,45.16,99.14,-52.88,40.95,49.58,-27.03,-4.83,99.99,-2.33,27.02,19.67,17.6,0.0,15.6,13.59,12.9,-6.87,-27.64,-1.24,0.45,837.81,833.25,916.69,3.03,3.27,6.85,7.0,4.37,0.95,0.66,7.0,3.0,25011905.0,-129.4,-2.2,49.15,100.86,33.74,47.9,51.27994114384013
BRA,2025-01-19 16:10:20,-36.8356195,174.7577583,47.41,49.18,91.57,-35.34,37.03,51.89,-15.9,-2.98,91.72,-0.92,40.32,18.54,15.96,0.0,13.66,11.31,9.34,-9.19,-19.02,-1.37,-0.31,1125.81,1072.05,1049.11,-0.26,2.72,4.98,7.0,3.01,0.95,-1.93,7.0,3.0,25011905.0,-139.4,-2.2,48.04,76.24,33.74,49.4,50.308983722005415
BRA,2025-01-19 16:10:30,-36.8357383,174.759189,42.89,44.92,106.68,-36.69,34.06,58.62,-15.58,2.84,105.55,1.23,33.89,18.51,15.52,0.0,12.93,9.87,8.03,-10.51,-18.95,-0.95,3.35,1172.5,1085.76,1254.47,-4.85,2.34,4.85,7.0,5.1,0.95,-3.2,7.0,3.0,25011905.0,-149.4,-2.2,29.4,52.61,33.74,29.1,55.10689148622931
BRA,2025-01-19 16:10:40,-36.8361687,174.7607024,56.9,58.06,104.06,-47.11,36.68,60.64,-17.81,0.27,104.09,0.45,40.78,18.51,13.93,0.0,10.0,6.16,3.29,-15.4,-18.57,-1.04,0.92,1037.01,1025.53,1143.28,-0.42,2.18,3.16,7.0,2.29,0.95,-5.25,7.0,3.0,25011905.0,-159.3,-2.2,13.11,80.24,33.74,13.3,61.152009330502196
BRA,2025-01-19 16:10:50,-36.83632,174.7623006,38.47,38.68,36.76,13.04,37.89,59.41,5.84,-18.17,34.41,-0.34,36.56,-18.89,-13.8,0.0,-9.47,-5.4,-1.36,17.46,19.51,0.15,-2.19,940.51,1029.61,1137.05,9.9,2.16,4.97,2.08,-0.69,2.6,-5.25,7.0,3.0,25011905.0,-169.4,-2.2,93.34,43.9,33.74,44.2,59.84299928707386
BRA,2025-01-19 16:11:00,-36.8352882,174.7627898,52.46,52.74,25.15,45.53,37.44,63.36,19.74,5.4,27.13,1.78,36.7,-17.77,-11.01,0.0,-5.28,0.33,5.7,23.45,14.25,-0.56,-0.34,811.72,713.0,787.37,-0.72,2.35,3.81,2.03,7.0,-0.33,1.03,7.0,3.0,25011905.0,-179.3,-2.2,61.41,133.69,33.74,37.4,60.8489247260032
BRA,2025-01-19 16:11:10,-36.834125,174.7635691,55.73,56.61,22.64,37.68,36.28,64.38,15.32,2.35,25.13,0.85,44.77,-17.82,-10.38,0.0,-4.24,1.89,8.12,25.92,12.95,-2.3,0.79,1122.88,1048.88,1043.53,0.23,2.5,3.92,2.55,6.99,-4.89,1.03,7.0,3.0,25011905.0,-189.4,-2.2,48.98,230.15,33.74,29.4,64.78100268956162
BRA,2025-01-19 16:11:20,-36.8328303,174.7643782,57.51,58.09,29.96,32.44,34.67,62.34,11.83,2.62,33.36,-0.47,48.67,-17.51,-11.29,0.0,-5.73,-0.33,5.02,22.55,13.06,-2.03,-0.28,1135.78,1015.43,1059.57,1.73,2.51,3.77,3.22,6.99,-4.81,1.03,7.0,3.0,25011905.0,-199.3,-2.2,38.0,339.56,33.74,20.8,63.22000121339722
BRA,2025-01-19 16:11:30,-36.8316755,174.765212,49.68,50.5,30.68,24.65,36.11,58.92,9.67,-2.17,33.27,-1.12,46.27,-17.57,-16.7,0.0,-15.38,-13.6,-14.98,2.69,16.61,-1.83,-1.98,974.16,1215.06,1058.83,4.12,2.51,4.41,4.02,6.99,-5.23,1.03,7.0,3.0,25011905.0,-209.4,-2.2,33.32,434.78,33.74,12.3,60.59898862864054
BRA,2025-01-19 16:11:40,-36.8306519,174.7658492,49.2,49.89,16.4,39.49,42.35,56.05,18.21,0.05,18.78,-0.06,35.18,-17.51,-11.84,0.0,-6.73,-1.73,3.37,20.89,18.54,-3.26,-0.45,1116.28,1041.59,955.75,3.36,2.87,5.19,6.7,6.99,-5.21,1.03,7.0,3.0,25011905.0,-219.4,-2.2,23.81,315.9,33.74,5.0,56.775971314201655
BRA,2025-01-19 16:11:50,-36.8294701,174.7663627,44.19,44.08,32.21,35.12,38.39,56.69,17.67,17.06,35.74,2.87,36.51,-17.49,-13.24,0.0,-9.64,-5.99,-2.43,15.08,16.3,-2.28,5.31,973.11,784.75,857.11,-7.96,2.9,4.24,4.23,0.52,-5.16,1.05,7.0,3.0,25011905.0,-229.4,-2.2,15.13,179.66,33.74,0.0,56.106999183240305
BRA,2025-01-19 16:12:00,-36.8296576,174.7674459,46.47,48.43,118.57,-68.24,41.41,55.28,-33.07,2.47,120.62,-1.74,17.55,17.55,13.0,0.0,8.96,4.76,1.58,-16.15,-31.5,-0.9,1.14,956.89,917.32,1027.67,-0.17,2.28,4.35,7.01,3.12,1.08,5.85,7.0,3.0,25011905.0,-239.3,-2.2,25.79,172.65,33.74,1.3,56.94002134326887
BRA,2025-01-19 16:12:10,-36.8309469,174.7682732,75.29,75.89,187.69,-123.83,38.59,55.39,-30.93,2.28,186.86,-0.4,-43.63,23.61,20.45,0.0,17.6,14.33,12.44,-11.16,-24.97,-2.31,1.48,1215.28,1166.56,1144.46,-1.24,1.01,-0.46,7.01,1.1,1.07,3.09,7.0,4.0,25011905.0,-249.4,-2.2,22.91,201.41,33.74,0.0,54.793998976847014
BRA,2025-01-19 16:12:20,-36.8326841,174.7675094,71.0,70.13,206.35,-138.35,32.79,62.04,-23.88,0.06,203.72,0.97,-56.34,23.59,21.61,0.0,20.01,18.23,16.17,-7.3,-28.74,-0.41,3.06,1003.44,1024.5,1193.93,-0.69,1.04,-0.18,7.01,0.14,1.07,4.48,7.0,4.0,25011905.0,-259.3,-2.2,19.07,261.88,33.74,0.2,58.87092987299826
BRA,2025-01-19 16:12:30,-36.8341971,174.7666635,65.86,65.69,207.03,-139.47,30.16,65.37,-23.88,-0.48,204.71,0.43,-50.68,23.58,18.83,0.0,14.85,10.66,6.59,-16.98,-27.07,-2.14,2.13,969.35,748.02,726.93,0.63,1.15,-0.05,5.03,1.19,1.07,2.81,7.0,4.0,25011905.0,-269.4,-2.2,10.7,131.39,33.74,0.0,64.34303764943496
BRA,2025-01-19 16:12:40,-36.8351501,174.7655547,48.06,45.7,285.64,171.45,33.67,64.75,23.38,8.24,286.66,1.36,-47.5,-23.99,-18.89,0.0,-14.88,-10.79,-6.82,17.18,16.17,-0.16,-2.65,1171.72,1269.9,1289.99,-1.85,1.16,-0.01,-0.33,-0.17,2.78,2.88,7.0,4.0,25011905.0,-279.4,-2.2,95.16,62.78,33.74,77.4,65.12700007989059
BRA,2025-01-19 16:12:50,-36.8345635,174.7642853,58.3,56.33,294.65,136.03,30.23,74.71,29.66,-2.65,294.51,-0.08,-42.11,-23.72,-19.86,0.0,-16.46,-13.25,-9.81,13.9,20.59,-1.35,-2.75,1286.48,1325.88,1327.24,3.57,1.16,1.08,0.16,7.0,2.59,-0.51,7.0,4.0,25011905.0,-289.3,-2.2,78.16,161.28,33.74,56.3,72.7101309509184
BRA,2025-01-19 16:13:00,-36.834121,174.7625384,63.48,61.22,285.1,136.78,30.6,69.54,26.55,-1.81,285.09,-0.58,-43.82,-23.76,-22.09,0.0,-20.64,-19.19,-18.16,5.61,20.83,-1.78,-2.1,837.01,894.1,783.84,2.48,1.04,-0.06,1.48,7.0,0.89,-0.4,7.0,4.0,25011905.0,-299.3,-2.2,59.02,264.34,33.74,26.4,71.82698021006954
BRA,2025-01-19 16:13:10,-36.8339484,174.7605097,78.5,76.9,267.46,144.75,35.63,60.88,23.31,-3.47,265.75,0.2,-66.2,-23.71,-14.28,0.0,-5.92,2.85,11.21,34.74,24.09,-1.45,-4.96,898.26,1023.98,977.22,2.06,1.2,-0.33,1.27,7.0,-0.59,-0.4,7.0,4.0,25011905.0,-309.4,-2.2,33.63,270.45,33.74,17.8,64.92699165453192
BRA,2025-01-19 16:13:20,-36.8340909,174.7580087,83.5,81.23,268.54,146.01,41.86,56.23,26.8,0.22,267.72,0.44,-70.14,-23.59,-15.05,0.0,-7.31,0.25,7.56,31.13,22.98,-1.15,-3.37,1015.94,1076.08,1088.38,0.79,1.26,-0.59,1.01,7.0,2.16,-0.39,7.0,4.0,25011905.0,-319.3,-2.2,21.22,244.09,33.74,9.0,57.66492402376483
BRA,2025-01-19 16:13:30,-36.8340722,174.7555061,81.45,79.74,274.19,145.27,41.77,57.19,28.15,1.95,273.29,1.29,-65.77,-20.02,-15.35,0.0,-10.6,-5.78,-1.5,18.57,22.44,-2.02,-4.67,895.75,1039.74,967.26,0.37,0.95,-0.99,0.42,7.0,0.02,-0.39,7.0,4.0,25011905.0,-329.4,-2.2,12.18,205.67,33.74,11.9,56.47099799356574
BRA,2025-01-19 16:13:40,-36.8333057,174.7537859,65.88,65.13,347.35,88.82,40.09,61.57,31.8,8.02,349.79,1.28,11.2,-20.43,-14.9,0.0,-10.24,-5.46,-0.5,19.93,33.29,-1.26,-2.39,195.21,402.96,208.35,-1.96,1.48,1.12,2.22,7.0,-4.89,-0.39,7.0,4.0,25011905.0,-339.4,-2.2,22.81,121.37,33.74,-17.3,59.00492927269119
BRA,2025-01-19 16:13:50,-36.8318118,174.7542957,59.42,59.86,28.21,43.44,43.86,67.52,18.56,1.18,30.07,0.4,47.43,-17.65,-17.22,0.0,-16.46,-15.33,-16.08,1.56,23.6,-1.41,-5.72,967.04,1226.41,1152.4,1.98,2.34,3.34,1.89,7.0,-4.78,-0.39,7.0,5.0,25011905.0,-349.3,-2.2,23.69,199.17,33.74,23.5,65.63410372505906
BRA,2025-01-19 16:14:00,-36.8306207,174.7551181,52.91,53.75,24.05,40.05,44.51,66.6,17.94,-1.61,26.44,-0.81,39.86,-17.63,-16.97,0.0,-16.73,-16.42,-15.93,1.7,29.18,-2.49,-0.41,1134.83,1125.02,1104.3,3.41,2.5,4.18,4.32,7.0,-4.79,-0.38,7.0,5.0,25011905.0,-359.4,-2.2,15.49,157.37,33.74,15.6,67.47800272886136
BRA,2025-01-19 16:14:10,-36.8294791,174.7557555,45.65,46.2,25.84,39.94,39.47,64.53,19.16,-1.34,26.24,1.22,35.02,-17.58,-15.9,0.0,-14.44,-13.02,-11.66,5.93,23.74,-1.67,-2.12,638.27,650.66,687.42,3.54,2.47,4.74,4.47,-1.57,-4.79,-0.37,7.0,5.0,25011905.0,-369.4,-2.2,6.75,56.18,33.74,6.6,65.14799631488916
BRA,2025-01-19 16:14:20,-36.8292419,174.7565955,32.14,33.92,118.56,-61.03,40.63,64.86,-35.96,2.97,121.69,-3.52,15.59,17.46,8.87,0.0,1.07,-6.64,-14.31,-31.72,-27.56,-0.73,7.29,585.04,211.01,480.12,0.14,2.49,7.37,6.92,6.9,-3.61,5.29,7.0,5.0,25011905.0,-379.3,-2.2,134.66,51.76,33.74,49.6,64.81599786173504
BRA,2025-01-19 16:14:30,-36.8298543,174.7578104,57.42,59.27,127.15,-66.13,36.58,59.98,-26.62,-6.1,127.34,-2.66,21.46,17.5,10.12,0.0,3.53,-3.22,-9.86,-27.33,-21.84,-1.6,1.86,699.72,684.96,652.25,3.61,2.58,3.94,7.01,2.37,0.99,1.64,7.0,5.0,25011905.0,-389.4,-2.2,60.02,148.57,33.74,42.0,60.64578398176131
BRA,2025-01-19 16:14:40,-36.83024,174.7595304,55.1,57.24,99.01,-48.19,40.18,55.7,-20.25,-0.11,99.4,-0.46,38.74,17.6,14.04,0.0,11.18,7.99,5.12,-12.49,-24.78,-2.05,2.03,976.87,879.72,878.21,-0.78,2.55,4.06,7.01,3.81,0.99,-4.04,7.0,5.0,25011905.0,-399.4,-2.2,64.33,239.81,33.74,33.0,57.94098869652797
BRA,2025-01-19 16:14:50,-36.8304951,174.7613395,55.99,57.78,104.77,-43.04,42.51,55.35,-19.05,0.22,105.35,-0.98,43.35,17.29,12.1,0.0,7.77,3.37,-2.54,-19.64,-20.97,-0.88,3.73,815.76,692.1,749.98,-0.05,2.43,3.73,7.01,3.03,0.99,-6.27,7.0,5.0,25011905.0,-409.4,-2.2,55.79,317.45,33.74,24.5,54.640998778312785
BRA,2025-01-19 16:15:00,-36.8309448,174.7630361,57.03,59.47,111.05,-42.83,41.12,61.09,-18.32,-0.13,110.99,-0.74,42.43,17.26,11.0,0.0,5.27,-0.37,-5.52,-22.85,-18.43,-2.3,0.42,923.13,865.48,867.93,0.1,2.43,3.67,7.01,3.0,0.99,-6.15,7.0,5.0,25011905.0,-419.4,-2.2,48.89,389.44,33.74,15.8,58.467012182386625
BRA,2025-01-19 16:15:10,-36.8315362,174.7647478,57.5,59.67,116.01,-46.21,40.76,66.07,-19.16,-0.27,115.61,-0.43,38.35,17.28,12.75,0.0,8.7,4.48,0.35,-16.92,-22.35,-1.91,3.64,1120.34,1014.72,1062.55,-0.55,2.26,3.36,7.01,3.23,0.99,-6.17,7.0,5.0,25011905.0,-429.4,-2.2,39.55,428.25,33.74,6.5,64.21906321189685
BRA,2025-01-19 16:15:20,-36.8321323,174.7665544,62.01,63.7,113.44,-49.71,39.49,64.93,-17.61,1.44,111.15,2.6,39.31,17.3,12.77,0.0,8.58,4.31,0.18,-17.1,-22.02,-2.5,-1.81,886.86,929.37,920.2,-1.5,2.27,3.16,4.64,3.44,0.99,-6.16,7.0,5.0,25011905.0,-439.3,-2.2,25.44,347.98,33.74,0.2,65.70000200397331
BRA,2025-01-19 16:15:30,-36.8318885,174.767754,46.86,46.77,354.34,69.98,40.35,62.78,32.58,-2.19,354.44,1.68,17.05,-17.53,-10.93,0.0,-5.07,0.76,6.44,23.97,26.31,-1.52,-4.14,416.64,585.44,431.46,0.99,1.38,2.42,5.98,2.99,2.73,-6.17,7.0,5.0,25011905.0,-449.4,-2.2,34.67,270.59,33.74,17.6,63.61599565957073
BRA,2025-01-19 16:15:40,-36.8305913,174.7677198,51.79,51.59,4.21,61.62,31.96,65.82,24.32,1.02,3.05,3.11,31.06,-17.56,-11.81,0.0,-6.77,-1.81,2.65,20.26,13.56,-0.19,2.07,736.36,478.55,725.97,0.41,1.89,2.96,0.35,7.0,3.11,0.95,7.0,5.0,25011905.0,-459.2,-2.2,19.51,244.8,33.74,6.0,65.00602085458267
BRA,2025-01-19 16:15:50,-36.8293262,174.7676592,57.99,57.56,347.56,59.02,31.55,58.33,21.49,-3.78,345.74,1.82,25.2,-17.56,-11.06,0.0,-5.58,0.04,5.4,22.96,23.66,-0.93,-2.06,1034.72,1016.18,1086.83,2.31,1.3,1.35,0.65,7.0,4.72,0.95,7.0,5.0,25011905.0,-469.4,-2.2,10.24,130.98,33.74,0.0,62.70832563588845
